raw_ids	SYMBOL	GENENAME
NM_001006650	PKD1	polycystin 1, transient receptor potential channel interacting
NM_001284463	NHERF2	NHERF family PDZ scaffold protein 2
NM_001114749	MSRB1	methionine sulfoxide reductase B1
NM_001005260	LOC448801	mastin
NM_001097555	LOC100049001	tryptase
NM_001286852	SSTR5	somatostatin receptor 5
NM_001204219	HAGHL	hydroxyacylglutathione hydrolase like
NM_001270886	LOC100855540	hemoglobin subunit alpha-like
NM_001270885	LOC100855558	hemoglobin subunit alpha-like
NM_001003028	PGB1	pepsinogen B1
NM_001003329	KCNA2	potassium voltage-gated channel subfamily A member 2
NM_001252038	TAF13	TATA-box binding protein associated factor 13
NM_001314114	S1PR1	sphingosine-1-phosphate receptor 1
NM_001003298	VCAM1	vascular cell adhesion molecule 1
NM_001003385	SLC35A3	solute carrier family 35 member A3
NM_001024640	F3	coagulation factor III, tissue factor
NM_001012719	GFI1	growth factor independent 1 transcriptional repressor
NM_001114760	SELENOF	selenoprotein F
NM_001011886	UOX	urate oxidase
NM_001003018	ASB17	ankyrin repeat and SOCS box containing 17
NM_001252397	CRYZ	crystallin zeta
NM_001003176	RPE65	retinoid isomerohydrolase RPE65
NM_001287156	CDH2	cadherin 2
NM_001287161	PKP1	plakophilin 1
NM_001197076	ASPM	assembly factor for spindle microtubules
NM_001197118	TRAF5	TNF receptor associated factor 5
NM_001197160	XPR1	xenotropic and polytropic retrovirus receptor 1
NM_001097549	RNASEL	ribonuclease L
NM_001287149	SELP	selectin P
NM_001287160	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
NM_001002983	DSG3	desmoglein 3
NM_001313860	DSC1	desmocollin 1
NM_001003279	ADORA1	adenosine A1 receptor
NM_001160425	CYB5R1	cytochrome b5 reductase 1
NM_001003012	TNNT2	troponin T2, cardiac type
NM_001003077	IL10	interleukin 10
NM_001287152	PIGR	polymeric immunoglobulin receptor
NM_001003341	CD34	CD34 molecule
NM_001002965	GLUL	glutamate-ammonia ligase
NM_001293224	GLUL	glutamate-ammonia ligase
NM_001003167	CE9	CE9 protein
NM_001003351	LAMC2	laminin subunit gamma 2
NM_001101832	NCF2	neutrophil cytosolic factor 2
NM_001003076	PDC	phosducin
NM_001003354	PTGS2	prostaglandin-endoperoxide synthase 2
NM_001109813	ANGPTL1	angiopoietin like 1
NM_001287153	FASLG	Fas ligand
NM_001048030	MYOC	myocilin
