raw_ids	SYMBOL	GENENAME
NM_001265867	FAF1	Fas associated factor 1
NM_001258085	SLC25A24	solute carrier family 25 member 24
NM_001261804	SDHB	succinate dehydrogenase complex iron sulfur subunit B
NM_001261213	PLA2G5	phospholipase A2 group V
NM_001261245	TMEM50A	transmembrane protein 50A
NM_001261640	ZCCHC17	zinc finger CCHC-type containing 17
NM_001266268	MEAF6	MYST/Esa1 associated factor 6
NM_001265964	PDE4B	phosphodiesterase 4B
NM_001261637	NEGR1	neuronal growth regulator 1
NM_001204800	TNNI3K	TNNI3 interacting kinase
NM_001261629	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
NM_001266348	AK5	adenylate kinase 5
NM_001159416	SELENOF	selenoprotein F
NM_001267024	ZNF326	zinc finger protein 326
NM_001266811	OLFM3	olfactomedin 3
NM_001261060	DENND2D	DENN domain containing 2D
NM_001261288	MAN1A2	mannosidase alpha class 1A member 2
NM_001257436	GPR89A	G protein-coupled receptor 89A
NM_001266909	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1
NM_001266879	RGL1	ral guanine nucleotide dissociation stimulator like 1
NM_001261001	TNR	tenascin R
NM_001260517	RGS5	regulator of G protein signaling 5
NM_001266640	AKT3	AKT serine/threonine kinase 3
NM_001265933	SMYD3	SET and MYND domain containing 3
NM_001265894	GNB1	G protein subunit beta 1
NM_001265662	RERE	arginine-glutamic acid dipeptide repeats
NM_001257717	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1
NM_001260588	CTNNBIP1	catenin beta interacting protein 1
NM_001257923	AGTRAP	angiotensin II receptor associated protein
NM_001040678	EPHA2	EPH receptor A2
NM_001266406	FBXO42	F-box protein 42
NM_001260991	IGSF21	immunoglobin superfamily member 21
NM_001265698	AKR7A2	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase)
NM_001266317	SH2D5	SH2 domain containing 5
NM_001257465	ZNF436	zinc finger protein 436
NM_001261607	CLIC4	chloride intracellular channel 4
NM_001038650	MACO1	macoilin 1
NM_001266060	EYA3	EYA transcriptional coactivator and phosphatase 3
NM_001261169	MECR	mitochondrial trans-2-enoyl-CoA reductase
NM_001261078	AK2	adenylate kinase 2
NM_001260875	ZMYM4	zinc finger MYM-type containing 4
NM_001257446	ZMPSTE24	zinc metallopeptidase STE24
NM_001266730	SMAP2	small ArfGAP2
NM_001266996	FOXJ3	forkhead box J3
NM_001257862	SLC2A1	solute carrier family 2 member 1
NM_001260654	EIF2B3	eukaryotic translation initiation factor 2B subunit gamma
NM_001267790	TESK2	testis associated actin remodelling kinase 2
NM_001261345	GPBP1L1	GC-rich promoter binding protein 1 like 1
NM_001266826	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
NM_001265949	SPATA6	spermatogenesis associated 6
NM_001258180	ELAVL4	ELAV like RNA binding protein 4
NM_001266792	RAB3B	RAB3B, member RAS oncogene family
NM_001266981	BTF3L4	basic transcription factor 3 like 4
NM_001257754	IFT25	intraflagellar transport 25
NM_001266853	TCEANC2	transcription elongation factor A N-terminal and central domain containing 2
NM_001261084	SSBP3	single stranded DNA binding protein 3
NM_001266162	TTC4	tetratricopeptide repeat domain 4
NM_001257887	ATG4C	autophagy related 4C cysteine peptidase
NM_001257491	PGM1	phosphoglucomutase 1
NM_001257909	JAK1	Janus kinase 1
NM_001265875	SGIP1	SH3GL interacting endocytic adaptor 1
NM_001261755	GNG12	G protein subunit gamma 12
NM_001265811	CRYZ	crystallin zeta
NM_001260944	PIGK	phosphatidylinositol glycan anchor biosynthesis class K
NM_001260959	PRKACB	protein kinase cAMP-activated catalytic subunit beta
NM_001266704	DDAH1	dimethylarginine dimethylaminohydrolase 1
NM_001266360	SH3GLB1	SH3 domain containing GRB2 like, endophilin B1
NM_001260915	HS2ST1	heparan sulfate 2-O-sulfotransferase 1
NM_001266553	LRRC8D	leucine rich repeat containing 8 VRAC subunit D
NM_001266610	CDC7	cell division cycle 7
NM_001257890	RPAP2	RNA polymerase II associated protein 2
NM_001266885	DIPK1A	divergent protein kinase domain 1A
NM_001261603	EEIG2	EEIG family member 2
NM_001258058	AHCYL1	adenosylhomocysteinase like 1
NM_001265727	SLC16A4	solute carrier family 16 member 4
NM_001302780	TMIGD3	transmembrane and immunoglobulin domain containing 3
NM_001302781	TMIGD3	transmembrane and immunoglobulin domain containing 3
NM_001278467	KCND3	potassium voltage-gated channel subfamily D member 3
NM_001278468	KCND3	potassium voltage-gated channel subfamily D member 3
NM_001257547	CTTNBP2NL	CTTNBP2 N-terminal like
NM_001261214	CAPZA1	capping actin protein of muscle Z-line subunit alpha 1
NM_001257704	SLC16A1	solute carrier family 16 member 1
NM_001260662	NOTCH2	notch receptor 2
NM_001261329	SEC22B	SEC22 homolog B, vesicle trafficking protein
NM_001261320	BCL9	BCL9 transcription coactivator
NM_001266784	RNF115	ring finger protein 115
NM_001260966	PLEKHO1	pleckstrin homology domain containing O1
NM_001261642	CERS2	ceramide synthase 2
NM_001136567	PIP5K1A	phosphatidylinositol-4-phosphate 5-kinase type 1 alpha
NM_001266777	POGZ	pogo transposable element derived with ZNF domain
NM_001261291	RAB13	RAB13, member RAS oncogene family
NM_001260514	THBS3	thrombospondin 3
NM_001265686	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2
NM_001193587	SDHC	succinate dehydrogenase complex subunit C
NM_001164764	NOS1AP	nitric oxide synthase 1 adaptor protein
NM_001261780	PYCR2	pyrroline-5-carboxylate reductase 2
NM_001266518	TGFB2	transforming growth factor beta 2
NM_001261234	KCTD3	potassium channel tetramerization domain containing 3
NM_001267017	KCNH1	potassium voltage-gated channel subfamily H member 1
NM_001261604	ELK4	ETS transcription factor ELK4
NM_001266303	TMCC2	transmembrane and coiled-coil domain family 2
NM_001260962	ZC3H11A	zinc finger CCCH-type containing 11A
NM_001032926	ATP2B4	ATPase plasma membrane Ca2+ transporting 4
NM_001257285	CSRP1	cysteine and glycine rich protein 1
NM_001266713	CAMSAP2	calmodulin regulated spectrin associated protein family member 2
NM_001258200	NEK7	NIMA related kinase 7
NM_001260567	CDC73	cell division cycle 73
NM_001261478	BRINP3	BMP/retinoic acid inducible neural specific 3
NM_001260768	TRMT1L	tRNA methyltransferase 1 like
NM_001260863	C1H1orf21	chromosome 1 C1orf21 homolog
NM_001261348	ACBD6	acyl-CoA binding domain containing 6
NM_001265618	BRINP2	BMP/retinoic acid inducible neural specific 2
NM_001266732	ASTN1	astrotactin 1
NM_001266265	COP1	COP1 E3 ubiquitin ligase
NM_001266661	CACYBP	calcyclin binding protein
NM_001265960	UCK2	uridine-cytidine kinase 2
NM_001257610	RXRG	retinoid X receptor gamma
NM_001261374	NUF2	NUF2 component of NDC80 kinetochore complex
NM_001257498	TAF5L	TATA-box binding protein associated factor 5 like
NM_001261355	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2
NM_001265780	GNPAT	glyceronephosphate O-acyltransferase
NM_001265676	MAP3K21	mitogen-activated protein kinase kinase kinase 21
NM_001257648	RBM34	RNA binding motif protein 34
NM_001265678	TBCE	tubulin folding cofactor E
NM_001257740	CHRM3	cholinergic receptor muscarinic 3
NM_001266806	ISG15	ISG15 ubiquitin like modifier
NM_001257474	CPTP	ceramide-1-phosphate transfer protein
NM_001260532	AURKAIP1	aurora kinase A interacting protein 1
NM_001260920	MRPL20	mitochondrial ribosomal protein L20
NM_001260638	VWA1	von Willebrand factor A domain containing 1
NM_001261547	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase
NM_001257522	RER1	retention in endoplasmic reticulum sorting receptor 1
NM_001260515	TPRG1L	tumor protein p63 regulated 1 like
NM_001193564	RPL22	ribosomal protein L22
NM_001261368	VAMP3	vesicle associated membrane protein 3
NM_001266128	TNFRSF9	TNF receptor superfamily member 9
NM_001261681	ERRFI1	ERBB receptor feedback inhibitor 1
NM_001265662	RERE	arginine-glutamic acid dipeptide repeats
NM_001195611	ENO1	enolase 1
NM_001260683	DFFA	DNA fragmentation factor subunit alpha
NM_001257807	SRM	spermidine synthase
NM_001260779	UBIAD1	UbiA prenyltransferase domain containing 1
NM_001260876	FBXO44	F-box protein 44
NM_001257687	MAD2L2	mitotic arrest deficient 2 like 2
NM_001257776	CLCN6	chloride voltage-gated channel 6
NM_001266205	TNFRSF1B	TNF receptor superfamily member 1B
NM_001260537	DHRS3	dehydrogenase/reductase 3
NM_001265791	EFHD2	EF-hand domain family member D2
NM_001257470	ZBTB17	zinc finger and BTB domain containing 17
NM_001257460	SRARP	steroid receptor associated and regulated protein
NM_001258172	NECAP2	NECAP endocytosis associated 2
NM_001265783	PADI2	peptidyl arginine deiminase 2
NM_001261118	EMC1	ER membrane protein complex subunit 1
NM_001266423	MRTO4	MRT4 homolog, ribosome maturation factor
NM_001265657	UBXN10	UBX domain protein 10
NM_001260527	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1
NM_001261655	MUL1	mitochondrial E3 ubiquitin protein ligase 1
NM_001257929	HP1BP3	heterochromatin protein 1 binding protein 3
NM_001266869	ALPL	alkaline phosphatase, biomineralization associated
NM_001195397	CELA3B	chymotrypsin like elastase 3B
NM_001257880	CDC42	cell division cycle 42
NM_001266808	C1QC	complement C1q C chain
NM_001265639	KDM1A	lysine demethylase 1A
NM_001260794	PITHD1	PITH domain containing 1
NM_001266699	LYPLA2	lysophospholipase 2
NM_001261703	GALE	UDP-galactose-4-epimerase
NM_001032964	RHCE	Rh blood group, CcEe antigens
NM_001260704	TRIM63	tripartite motif containing 63
NM_001261042	ZNF593	zinc finger protein 593
NM_001257628	CEP85	centrosomal protein 85
NM_001266187	CD52	CD52 molecule
NM_001258131	SFN	stratifin
NM_001266887	GPN2	GPN-loop GTPase 2
NM_001265795	TRNP1	TMF1 regulated nuclear protein 1
NM_001258057	FGR	FGR proto-oncogene, Src family tyrosine kinase
NM_001048170	IFI6	interferon alpha inducible protein 6
NM_001265898	STX12	syntaxin 12
NM_001266462	PPP1R8	protein phosphatase 1 regulatory subunit 8
NM_001260634	RPA2	replication protein A2
NM_001261054	DNAJC8	DnaJ heat shock protein family (Hsp40) member C8
NM_001260663	ATP5IF1	ATP synthase inhibitory factor subunit 1
NM_001261068	SESN2	sestrin 2
NM_001260878	SRSF4	serine and arginine rich splicing factor 4
NM_001266125	PTP4A2	protein tyrosine phosphatase 4A2
NM_001266992	KPNA6	karyopherin subunit alpha 6
NM_001260707	MARCKSL1	MARCKS like 1
NM_001265827	FAM229A	family with sequence similarity 229 member A
NM_001261038	RBBP4	RB binding protein 4, chromatin remodeling factor
NM_001266754	S100PBP	S100P binding protein
NM_001265742	HPCA	hippocalcin
NM_001266222	AZIN2	antizyme inhibitor 2
NM_001257752	TRIM62	tripartite motif containing 62
NM_001261298	ZNF362	zinc finger protein 362
NM_001260616	SMIM12	small integral membrane protein 12
NM_001266765	ZMYM6	zinc finger MYM-type containing 6
NM_001266697	NCDN	neurochondrin
NM_001257425	PSMB2	proteasome 20S subunit beta 2
NM_001266767	TRAPPC3	trafficking protein particle complex subunit 3
NM_001265696	THRAP3	thyroid hormone receptor associated protein 3
NM_001257958	LSM10	LSM10, U7 small nuclear RNA associated
NM_001257457	SNIP1	Smad nuclear interacting protein 1
NM_001257795	MTF1	metal regulatory transcription factor 1
NM_001265674	FHL3	four and a half LIM domains 3
NM_001261332	PPT1	palmitoyl-protein thioesterase 1
NM_001261567	RIMS3	regulating synaptic membrane exocytosis 3
NM_001261229	RIMKLA	ribosomal modification protein rimK like family member A
NM_001260637	PPIH	peptidylprolyl isomerase H
NM_001258160	P3H1	prolyl 3-hydroxylase 1
NM_001266364	C1H1orf50	chromosome 1 C1orf50 homolog
NM_001266292	SVBP	small vasohibin binding protein
NM_001261117	CDC20	cell division cycle 20
NM_001261559	ELOVL1	ELOVL fatty acid elongase 1
NM_001257721	ATP6V0B	ATPase H+ transporting V0 subunit b
NM_001205210	DMAP1	DNA methyltransferase 1 associated protein 1
NM_001257654	HECTD3	HECT domain E3 ubiquitin protein ligase 3
NM_001261358	AKR1A1	aldo-keto reductase family 1 member A1
NM_001260743	IPP	intracisternal A particle-promoted polypeptide
NM_001266426	LURAP1	leucine rich adaptor protein 1
NM_001198720	UQCRH	ubiquinol-cytochrome c reductase hinge protein
NM_001260946	MOB3C	MOB kinase activator 3C
NM_001258091	PDZK1IP1	PDZK1 interacting protein 1
NM_001193618	CMPK1	cytidine/uridine monophosphate kinase 1
NM_001266827	BEND5	BEN domain containing 5
NM_001266314	CDKN2C	cyclin dependent kinase inhibitor 2C
NM_001266146	RNF11	ring finger protein 11
NM_001266161	TXNDC12	thioredoxin domain containing 12
NM_001261242	KTI12	KTI12 chromatin associated homolog
NM_001159368	GPX7	glutathione peroxidase 7
NM_001265884	CPT2	carnitine palmitoyltransferase 2
NM_001266602	CZIB	CXXC motif containing zinc binding protein
NM_001257602	MAGOH	mago homolog, exon junction complex subunit
NM_001122652	DIO1	iodothyronine deiodinase 1
NM_001266204	TMEM59	transmembrane protein 59
NM_001265850	JUN	Jun proto-oncogene, AP-1 transcription factor subunit
NM_001198733	FOXD3	forkhead box D3
NM_001267010	EFCAB7	EF-hand calcium binding domain 7
NM_001032819	LEPR	leptin receptor
NM_001258070	SLC35D1	solute carrier family 35 member D1
NM_001261305	GADD45A	growth arrest and DNA damage inducible alpha
NM_001260868	DIRAS3	DIRAS family GTPase 3
NM_001261023	LRRC40	leucine rich repeat containing 40
NM_001257636	ZRANB2	zinc finger RANBP2-type containing 2
NM_001204799	FPGT	fucose-1-phosphate guanylyltransferase
NM_001257439	TYW3	tRNA-yW synthesizing protein 3 homolog
NM_001261560	RABGGTB	Rab geranylgeranyltransferase subunit beta
NM_001277937	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
NM_001266439	PTGFR	prostaglandin F receptor
NM_001261571	RPF1	ribosome production factor 1 homolog
NM_001265813	GNG5	G protein subunit gamma 5
NM_001260701	SSX2IP	SSX family member 2 interacting protein
NM_001258201	C1H1orf52	chromosome 1 C1orf52 homolog
NM_001261215	BCL10	BCL10 immune signaling adaptor
NM_001266313	ZNHIT6	zinc finger HIT-type containing 6
NM_001032912	CLCA1	chloride channel accessory 1
NM_001257841	LMO4	LIM domain only 4
NM_001266870	GTF2B	general transcription factor IIB
NM_001261357	LRRC8B	leucine rich repeat containing 8 VRAC subunit B
NM_001257603	LRRC8C	leucine rich repeat containing 8 VRAC subunit C
NM_001266021	GFI1	growth factor independent 1 transcriptional repressor
NM_001266841	TMED5	transmembrane p24 trafficking protein 5
NM_001257839	DR1	down-regulator of transcription 1
NM_001261809	CNN3	calponin 3
NM_001260969	TLCD4	TLC domain containing 4
NM_001266129	RWDD3	RWD domain containing 3
NM_001266714	TRMT13	tRNA methyltransferase 13 homolog
NM_001261277	DBT	dihydrolipoamide branched chain transacylase E2
NM_001267005	EXTL2	exostosin like glycosyltransferase 2
NM_001266184	SLC30A7	solute carrier family 30 member 7
NM_001257957	DPH5	diphthamide biosynthesis 5
NM_001266186	AMY2B	amylase, alpha 2B (pancreatic)
NM_001257521	PRMT6	protein arginine methyltransferase 6
NM_001257553	HENMT1	HEN methyltransferase 1
NM_001261468	TMEM167B	transmembrane protein 167B
NM_001266394	PSRC1	proline and serine rich coiled-coil 1
NM_001260609	PSMA5	proteasome 20S subunit alpha 5
NM_001257870	AMIGO1	adhesion molecule with Ig like domain 1
NM_001265973	GNAI3	G protein subunit alpha i3
NM_001289958	GSTM4	glutathione S-transferase mu 4
NM_001261651	GSTM2	glutathione S-transferase mu 2
NM_001261580	GSTM3	glutathione S-transferase mu 3
NM_001260651	PROK1	prokineticin 1
NM_001265976	KCNA2	potassium voltage-gated channel subfamily A member 2
NM_001258108	KCNA3	potassium voltage-gated channel subfamily A member 3
NM_001266807	LRIF1	ligand dependent nuclear receptor interacting factor 1
NM_001042787	OVGP1	oviductal glycoprotein 1
NM_001195443	WDR77	WD repeat domain 77
NM_001260679	ATP5PB	ATP synthase peripheral stalk-membrane subunit b
NM_001302782	ADORA3	adenosine A3 receptor
NM_001261638	RAP1A	RAP1A, member of RAS oncogene family
NM_001261223	MOV10	Mov10 RNA helicase
NM_001261076	PTPN22	protein tyrosine phosphatase non-receptor type 22
NM_001261337	OLFML3	olfactomedin like 3
NM_001261494	SIKE1	suppressor of IKBKE 1
NM_001266673	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1
NM_001267785	CD58	CD58 molecule
NM_001266726	TRIM45	tripartite motif containing 45
NM_001266603	TENT5C	terminal nucleotidyltransferase 5C
NM_001265643	WDR3	WD repeat domain 3
NM_001257935	TXNIP	thioredoxin interacting protein
NM_001257685	ACP6	acid phosphatase 6, lysophosphatidic
NM_001266277	POLR3GL	RNA polymerase III subunit GL
NM_001032842	GNRHR2	gonadotropin releasing hormone receptor 2
NM_001257561	BOLA1	bolA family member 1
NM_001261232	SF3B4	splicing factor 3b subunit 4
NM_001266823	OTUD7B	OTU deubiquitinase 7B
NM_001257903	CA14	carbonic anhydrase 14
NM_001266040	APH1A	aph-1 homolog A, gamma-secretase subunit
NM_001261475	CIART	circadian associated repressor of transcription
NM_001266914	MRPS21	mitochondrial ribosomal protein S21
NM_001266501	MCL1	MCL1 apoptosis regulator, BCL2 family member
NM_001257573	GOLPH3L	golgi phosphoprotein 3 like
NM_001032812	CTSK	cathepsin K
NM_001257482	CDC42SE1	CDC42 small effector 1
NM_001260657	MLLT11	MLLT11 transcription factor 7 cofactor
NM_001265715	SEMA6C	semaphorin 6C
NM_001257419	TNFAIP8L2	TNF alpha induced protein 8 like 2
NM_001257712	SCNM1	sodium channel modifier 1
NM_001266143	VPS72	vacuolar protein sorting 72 homolog
NM_001136568	PSMD4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
NM_001257825	ZNF687	zinc finger protein 687
NM_001266684	RFX5	regulatory factor X5
NM_001265704	PSMB4	proteasome 20S subunit beta 4
NM_001265691	MRPL9	mitochondrial ribosomal protein L9
NM_001128630	OAZ3	ornithine decarboxylase antizyme 3
NM_001032952	S100A10	S100 calcium binding protein A10
NM_001278418	S100A10	S100 calcium binding protein A10
NM_001257530	S100A11	S100 calcium binding protein A11
NM_001139460	SMCP	sperm mitochondria associated cysteine rich protein
NM_001032963	SPRR1B	small proline rich protein 1B
NM_001266907	S100A8	S100 calcium binding protein A8
NM_001261799	S100A6	S100 calcium binding protein A6
NM_001266813	CHTOP	chromatin target of PRMT1
NM_001257650	SNAPIN	SNAP associated protein
NM_001266173	ILF2	interleukin enhancer binding factor 2
NM_001261373	CRTC2	CREB regulated transcription coactivator 2
NM_001265999	CREB3L4	cAMP responsive element binding protein 3 like 4
NM_001257843	TPM3	tropomyosin 3
NM_001266445	HAX1	HCLS1 associated protein X-1
NM_001265649	CHRNB2	cholinergic receptor nicotinic beta 2 subunit
NM_001261487	SHC1	SHC adaptor protein 1
NM_001265747	CKS1B	CDC28 protein kinase regulatory subunit 1B
NM_001265683	EFNA3	ephrin A3
NM_001266149	TRIM46	tripartite motif containing 46
NM_001261801	RIT1	Ras like without CAAX 1
NM_001266079	KHDC4	KH domain containing 4, pre-mRNA splicing factor
NM_001257621	SSR2	signal sequence receptor subunit 2
NM_001257681	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
NM_001257893	LMNA	lamin A/C
NM_001260844	SMG5	SMG5 nonsense mediated mRNA decay factor
NM_001265852	HAPLN2	hyaluronan and proteoglycan link protein 2
NM_001266889	CRABP2	cellular retinoic acid binding protein 2
NM_001257673	ISG20L2	interferon stimulated exonuclease gene 20 like 2
NM_001257481	METTL25B	methyltransferase like 25B
NM_001260635	PRCC	proline rich mitotic checkpoint control factor
NM_001033114	CD1D	CD1d molecule
NM_001042658	CD1E	CD1e molecule
NM_001261661	IFI16	interferon gamma inducible protein 16
NM_001265900	TAGLN2	transgelin 2
NM_001302666	SLAMF9	SLAM family member 9
NM_001257876	KCNJ10	potassium inwardly rectifying channel subfamily J member 10
NM_001198667	PEA15	proliferation and apoptosis adaptor protein 15
NM_001260780	NCSTN	nicastrin
NM_001266463	F11R	F11 receptor
NM_001260521	PFDN2	prefoldin subunit 2
NM_001257441	DEDD	death effector domain containing
NM_001257845	B4GALT3	beta-1,4-galactosyltransferase 3
NM_001258185	NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2
NM_001265840	FCER1G	Fc epsilon receptor Ig
NM_001261526	TOMM40L	translocase of outer mitochondrial membrane 40 like
NM_001032896	NR1I3	nuclear receptor subfamily 1 group I member 3
NM_001266768	UHMK1	U2AF homology motif kinase 1
NM_001261617	PSEN2	presenilin 2
NM_001258190	COQ8A	coenzyme Q8A
NM_001193287	ARF1	ADP ribosylation factor 1
NM_001265942	C1H1orf35	chromosome 1 C1orf35 homolog
NM_001266750	GUK1	guanylate kinase 1
NM_001261480	TRIM11	tripartite motif containing 11
NM_001265626	H2AC25	H2A clustered histone 25
NM_001164330	RNF187	ring finger protein 187
NM_001266334	STUM	stum, mechanosensory transduction mediator homolog
NM_001258087	EPHX1	epoxide hydrolase 1
NM_001261333	LBR	lamin B receptor
NM_001260666	CNIH4	cornichon family AMPA receptor auxiliary protein 4
NM_001266006	DEGS1	delta 4-desaturase, sphingolipid 1
NM_001260667	CAPN2	calpain 2
NM_001257695	DUSP10	dual specificity phosphatase 10
NM_001257477	MTARC2	mitochondrial amidoxime reducing component 2
NM_001266865	LYPLAL1	lysophospholipase like 1
NM_001260873	PROX1	prospero homeobox 1
NM_001266010	ATF3	activating transcription factor 3
NM_001257639	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
NM_001260630	DTL	denticleless E3 ubiquitin protein ligase homolog
NM_001258137	NEK2	NIMA related kinase 2
NM_001261254	UTP25	UTP25 small subunit processome component
NM_001267018	IRF6	interferon regulatory factor 6
NM_001266224	TRAF3IP3	TRAF3 interacting protein 3
NM_001195425	HSD11B1	hydroxysteroid 11-beta dehydrogenase 1
NM_001277936	G0S2	G0/G1 switch 2
NM_001195746	CD46	CD46 molecule
NM_001195058	LOC100499547	MTRNR2-like
NM_001265621	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2
NM_001258068	FCMR	Fc mu receptor
NM_001044727	IL10	interleukin 10
NM_001266770	EIF2D	eukaryotic translation initiation factor 2D
NM_001261146	SLC41A1	solute carrier family 41 member 1
NM_001260953	RAB29	RAB29, member RAS oncogene family
NM_001266481	NUCKS1	nuclear casein kinase and cyclin dependent kinase substrate 1
NM_001260725	SLC45A3	solute carrier family 45 member 3
NM_001266347	KLHDC8A	kelch domain containing 8A
NM_001039949	DSTYK	dual serine/threonine and tyrosine protein kinase
NM_001258123	TMEM81	transmembrane protein 81
NM_001265772	CNTN2	contactin 2
NM_001032916	REN	renin
NM_001260518	ETNK2	ethanolamine kinase 2
NM_001266775	SNRPE	small nuclear ribonucleoprotein polypeptide E
NM_001266819	PRELP	proline and arginine rich end leucine rich repeat protein
NM_001260677	FMOD	fibromodulin
NM_001266234	BTG2	BTG anti-proliferation factor 2
NM_001265920	CHI3L1	chitinase 3 like 1
NM_001261667	ADORA1	adenosine A1 receptor
NM_001266281	TMEM183A	transmembrane protein 183A
NM_001257476	CYB5R1	cytochrome b5 reductase 1
NM_001261175	ADIPOR1	adiponectin receptor 1
NM_001266339	KLHL12	kelch like family member 12
NM_001265980	RABIF	RAB interacting factor
NM_001265809	SYT2	synaptotagmin 2
NM_001266071	GPR37L1	G protein-coupled receptor 37 like 1
NM_001195660	TIMM17A	translocase of inner mitochondrial membrane 17A
NM_001265640	TNNI1	troponin I1, slow skeletal type
NM_001247991	TNNT2	troponin T2, cardiac type
NM_001261572	B3GALT2	beta-1,3-galactosyltransferase 2
NM_001266398	GLRX2	glutaredoxin 2
NM_001265925	RGS2	regulator of G protein signaling 2
NM_001258139	RGS1	regulator of G protein signaling 1
NM_001265910	IVNS1ABP	influenza virus NS1A binding protein
NM_001266794	EDEM3	ER degradation enhancing alpha-mannosidase like protein 3
NM_001266188	DHX9	DExH-box helicase 9
NM_001042433	RNASEL	ribonuclease L
NM_001266013	GLUL	glutamate-ammonia ligase
NM_001261300	STX6	syntaxin 6
NM_001261631	TOR1AIP2	torsin 1A interacting protein 2
NM_001261130	TOR1AIP2	torsin A interacting protein 2
NM_001265670	TOR3A	torsin family 3 member A
NM_001260759	FAM20B	FAM20B glycosaminoglycan xylosylkinase
NM_001260825	KIAA0040	KIAA0040
NM_001104583	SERPINC1	serpin family C member 1
NM_001261531	CENPL	centromere protein L
NM_001266085	PRDX6	peroxiredoxin 6
NM_001040191	TNFSF18	TNF superfamily member 18
NM_001032838	FASLG	Fas ligand
NM_001261250	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
NM_001042777	FMO2	flavin containing dimethylaniline monoxygenase 2
NM_001266262	METTL18	methyltransferase 18, RPL3 N3(tau)-histidine
NM_001257523	SLC19A2	solute carrier family 19 member 2
NM_001261349	CCDC181	coiled-coil domain containing 181
NM_001195530	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
NM_001265679	SFT2D2	SFT2 domain containing 2
NM_001260961	MAEL	maelstrom spermatogenic transposon silencer
NM_001261158	TADA1	transcriptional adaptor 1
NM_001257429	POGK	pogo transposable element derived with KRAB domain
NM_001266781	MGST3	microsomal glutathione S-transferase 3
NM_001265717	RHOU	ras homolog family member U
NM_001257551	RAB4A	RAB4A, member RAS oncogene family
NM_001261517	CCSAP	centriole, cilia and spindle associated protein
NM_001258061	EXOC8	exocyst complex component 8
NM_001261354	TSNAX	translin associated factor X
NM_001267032	NTPCR	nucleoside-triphosphatase, cancer-related
NM_001261051	TOMM20	translocase of outer mitochondrial membrane 20
NM_001257690	GGPS1	geranylgeranyl diphosphate synthase 1
NM_001266745	LGALS8	galectin 8
NM_001266108	GREM2	gremlin 2, DAN family BMP antagonist
NM_001257892	ZBTB18	zinc finger and BTB domain containing 18
NM_001261110	ADSS2	adenylosuccinate synthase 2
NM_001257794	DESI2	desumoylating isopeptidase 2
NM_001257785	COX20	cytochrome c oxidase assembly factor COX20
NM_001114351	NLRP3	NLR family pyrin domain containing 3
NM_001261606	SH3BP5L	SH3 binding domain protein 5 like
NM_001261269	ZNF692	zinc finger protein 692
NM_001258110	PGBD2	piggyBac transposable element derived 2
NM_001266007	ABHD6	abhydrolase domain containing 6, acylglycerol lipase
NM_001260653	ABCC5	ATP binding cassette subfamily C member 5
NM_001266287	GBE1	1,4-alpha-glucan branching enzyme 1
NM_001193902	CMSS1	cms1 ribosomal small subunit homolog
NM_001194476	CFAP91	cilia and flagella associated protein 91
NM_001266022	ALDH1L1	aldehyde dehydrogenase 1 family member L1
NM_001261803	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
NM_001193810	TAMM41	TAM41 mitochondrial translocator assembly and maintenance homolog
NM_001266137	TADA3	transcriptional adaptor 3
NM_001266831	EIF4E3	eukaryotic translation initiation factor 4E family member 3
NM_001261362	TAFA1	TAFA chemokine like family member 1
NM_001261121	SUCLG2	succinate-CoA ligase GDP-forming subunit beta
NM_001257821	FHIT	fragile histidine triad diadenosine triphosphatase
NM_001257454	DCUN1D1	defective in cullin neddylation 1 domain containing 1
NM_001265815	PEX5L	peroxisomal biogenesis factor 5 like
NM_001257734	NLGN1	neuroligin 1
NM_001261217	TNIK	TRAF2 and NCK interacting kinase
NM_001159414	SELENOT	selenoprotein T
NM_001261200	MLF1	myeloid leukemia factor 1
NM_001195516	HSPD1	heat shock protein family D (Hsp60) member 1
NM_001260569	MRAS	muscle RAS oncogene homolog
NM_001265851	PCCB	propionyl-CoA carboxylase subunit beta
NM_001265634	TMEM108	transmembrane protein 108
NM_001258153	TBC1D5	TBC1 domain family member 5
NM_001265701	TOP2B	DNA topoisomerase II beta
