raw_ids	SYMBOL	GENENAME
NM_001089507	prf1.6	perforin 1.6
NM_001123246	prf1.5	perforin 1.5
NM_212737	mpeg1.1	macrophage expressed 1, tandem duplicate 1
NM_001002748	tspan36	tetraspanin 36
NM_001077546	slc20a2	solute carrier family 20 member 2
NM_200364	hsd17b3	hydroxysteroid (17-beta) dehydrogenase 3
NM_001327769	ercc6l2	excision repair cross-complementation group 6-like 2
NM_213253	cbwd	COBW domain containing
NM_131270	foxd5	forkhead box D5
NM_001039816	specc1la	sperm antigen with calponin homology and coiled-coil domains 1-like a
NM_199616	upb1	ureidopropionase, beta
NM_001077162	gucd1	guanylyl cyclase domain containing 1
NM_001002081	snrpd3	small nuclear ribonucleoprotein D3 polypeptide
NM_198987	p2rx4b	purinergic receptor P2X, ligand-gated ion channel, 4b
NM_198984	p2rx7	purinergic receptor P2X, ligand-gated ion channel, 7
NM_001327762	gstt1a	glutathione S-transferase theta 1a
NM_200903	derl3	derlin 3
NM_200280	ptgesl	prostaglandin E synthase 2-like
NM_001123232	odf2b	outer dense fiber of sperm tails 2b
NM_001079998	vgll4l	vestigial like 4 like
NM_001126437	syn1	synapsin I
NM_205691	gadd45ga	growth arrest and DNA-damage-inducible, gamma a
NM_213532	creb3l3l	cAMP responsive element binding protein 3-like 3 like
NM_200505	znf131	zinc finger protein 131
NM_178297	selenop	selenoprotein P
NM_001128229	rimoc1	rab7a interacting mon1-ccz1 complex subunit 1
NM_001076608	rgs7bpa	regulator of G protein signaling 7 binding protein a
NM_001123321	htr1aa	5-hydroxytryptamine (serotonin) receptor 1A a
NM_200128	lipg	lipase, endothelial
NM_199813	mthfd2l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
NM_001020514	ncs1b	neuronal calcium sensor 1b
NM_001123324	zgc:194839	zgc:194839
NM_001123289	si:dkey-56i24.1	si:dkey-56i24.1
NM_001126478	angptl2b	angiopoietin-like 2b
NM_001123325	si:dkey-191c17.2	si:dkey-191c17.2
NM_001122711	zbtb34	zinc finger and BTB domain containing 34
NM_001002420	gapvd1	GTPase activating protein and VPS9 domains 1
NM_001309639	LOC573060	E3 ubiquitin-protein ligase RBBP6-like
NM_001309641	LOC100006889	E3 ubiquitin-protein ligase RBBP6-like
NM_200894	zgc:77614	zgc:77614
NM_001309642	si:busm1-37i06.3	si:busm1-37i06.3
NM_001080633	mhc2d8.35b2	major histocompatibility complex class II d8.35b2
NM_001007205	mhc2dga	major histocompatibility complex class II DGA gene
NM_001007206	mhc2dgb	major histocompatibility complex class II DGB gene
NM_001007048	si:busm1-160c18.6	si:busm1-160c18.6
NM_001007429	si:busm1-194e12.8	si:busm1-194e12.8
NM_001004521	mhc2daa	major histocompatibility complex class II DAA gene
NM_194427	slc7a4	solute carrier family 7 member 4
NM_213303	pold2	polymerase (DNA directed), delta 2, regulatory subunit
NM_001002435	pqbp1	polyglutamine binding protein 1
NM_001007207	gpkow	G patch domain and KOW motifs
NM_001123234	kdm5c	lysine demethylase 5C
NM_001126443	renbp	renin binding protein
NM_212860	ren	renin
NM_001080076	csf1b	colony stimulating factor 1b (macrophage)
NM_001014370	rbm39b	RNA binding motif protein 39b
NM_131547	rh50	Rh50-like protein
NM_001126444	rh50	Rh50-like protein
NM_201162	eif2d	eukaryotic translation initiation factor 2D
NM_001101803	mapkapk2b	MAPK activated protein kinase 2b
NM_001128335	adrb3a	adrenoceptor beta 3a
NM_001199913	npm2a	nucleophosmin/nucleoplasmin, 2a
NM_001123304	got1l1	glutamic-oxaloacetic transaminase 1 like 1
NM_001014290	sorbs3	sorbin and SH3 domain containing 3
NM_001037569	inpp5l	inositol polyphosphate-5-phosphatase L
NM_001328083	rfk	riboflavin kinase
NM_001013516	msi1b	musashi RNA binding protein 1b
NM_001328554	prkab1b	protein kinase, AMP-activated, beta 1 non-catalytic subunit, b
NM_214713	prkab1b	protein kinase, AMP-activated, beta 1 non-catalytic subunit, b
NM_001113623	pla2g1b	phospholipase A2, group IB (pancreas)
NM_001113641	asgrl1	asialoglycoprotein receptor-like 1
NM_001005592	cox6a1	cytochrome c oxidase subunit 6A1
NM_200326	hps4	HPS4 biogenesis of lysosomal organelles complex 3 subunit 2
NM_001113624	si:ch211-170d8.2	si:ch211-170d8.2
NM_170764	hnf1a	HNF1 homeobox a
NM_001089426	zgc:162025	zgc:162025
NM_212787	unc119b	unc-119 lipid binding chaperone B
NM_001113618	mlec	malectin
NM_001005962	cabp1a	calcium binding protein 1a
NM_001328365	cabp1a	calcium binding protein 1a
NM_001123298	ggt5a	gamma-glutamyltransferase 5a
NM_200415	ggt1a	gamma-glutamyltransferase 1a
NM_200222	gpx8	glutathione peroxidase 8 (putative)
NM_199622	anapc5	anaphase promoting complex subunit 5
NM_001030068	rnf34a	ring finger protein 34a
NM_213167	kdm2ba	lysine (K)-specific demethylase 2Ba
NM_001075105	aplnra	apelin receptor a
NM_131329	myl7	myosin, light chain 7, regulatory
NM_001045385	gck	glucokinase (hexokinase 4)
NM_001327798	izumo1	izumo sperm-oocyte fusion 1
NM_212918	fahd2a	fumarylacetoacetate hydrolase domain containing 2A
NM_001076620	zgc:152830	zgc:152830
NM_001123255	rnf10	ring finger protein 10
NM_001013548	pop5	POP5 homolog, ribonuclease P/MRP subunit
NM_200578	arpc5la	actin related protein 2/3 complex, subunit 5-like, a
NM_001123259	si:ch211-158d24.4	si:ch211-158d24.4
NM_001123319	kazald3	Kazal-type serine peptidase inhibitor domain 3
NM_001018128	crybb2	crystallin, beta B2
NM_001328102	zgc:194007	zgc:194007
NM_001328101	zgc:194007	zgc:194007
NM_001135974	zgc:194007	zgc:194007
NM_001004676	rassf2a	Ras association domain family member 2a
NM_205586	prnpa	prion protein a (Kanno blood group)
NM_001007031	rflna	refilin A
NM_001130631	ulk1a	unc-51 like autophagy activating kinase 1a
NM_183338	piwil1	piwi-like RNA-mediated gene silencing 1
NM_130917	fzd10	frizzled class receptor 10
NM_001077753	mhc2d8.45b1	major histocompatibility complex class II d8.45b1
NM_001017904	mhc1laa	major histocompatibility complex class I LAA
NM_001327866	rsph14	radial spoke head 14 homolog
NM_001256729	bag4	BCL2 associated athanogene 4
NM_001003551	lsm1	LSM1, U6 small nuclear RNA associated
NM_131663	star	steroidogenic acute regulatory protein
NM_001017698	praf2	PRA1 domain family, member 2
NM_001113593	timm17b	translocase of inner mitochondrial membrane 17 homolog B (yeast)
NM_001113648	si:ch211-163b2.4	si:ch211-163b2.4
NM_001082481	ubap2b	ubiquitin associated protein 2b
NM_213457	chmp4bb	charged multivesicular body protein 4Bb
NM_173239	mak16	MAK16 homolog (S. cerevisiae)
NM_213145	ywhabb	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide b
NM_212758	ppiaa	peptidylprolyl isomerase Aa (cyclophilin A)
NM_200779	ogdha	oxoglutarate dehydrogenase a
NM_001017843	nudt18	nudix (nucleoside diphosphate linked moiety X)-type motif 18
NM_001077766	fhip2b	FHF complex subunit HOOK interacting protein 2B
NM_001006073	angptl7	angiopoietin-like 7
NM_001123309	si:dkey-75a21.2	si:dkey-75a21.2
NM_201213	qars1	glutaminyl-tRNA synthetase 1
NM_182941	sult1st1	sulfotransferase family 1, cytosolic sulfotransferase 1
NM_183347	sult1st2	sulfotransferase family 1, cytosolic sulfotransferase 2
NM_183348	sult1st3	sulfotransferase family 1, cytosolic sulfotransferase 3
NM_131080	her3	hairy-related 3
NM_001045353	hes2.2	hes family bHLH transcription factor 2, tandem duplicate 2
NM_001126457	ybx1	Y box binding protein 1
NM_131620	ybx1	Y box binding protein 1
NM_001128255	mthfr	methylenetetrahydrofolate reductase (NAD(P)H)
NM_001281840	mthfr	methylenetetrahydrofolate reductase (NAD(P)H)
NM_001005994	pex10	peroxisomal biogenesis factor 10
NM_001144802	si:ch211-251b21.1	si:ch211-251b21.1
NM_001257149	kank3	KN motif and ankyrin repeat domains 3
NM_001003436	ndufa7	NADH:ubiquinone oxidoreductase subunit A7
NM_001077742	plod1a	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1a
NM_001128254	mfn2	mitofusin 2
NM_001128741	nppal	natriuretic peptide A-like
NM_001327776	nppb	natriuretic peptide B
NM_198800	nppa	natriuretic peptide A
NM_001328537	wrap73	WD repeat containing, antisense to TP73
NM_200675	rer1	retention in endoplasmic reticulum sorting receptor 1
NM_001003864	ddx51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51
NM_200279	golm1	golgi membrane protein 1
NM_001080050	rad21l1	RAD21 cohesin complex component like 1
NM_001328561	fkbp1aa	FKBP prolyl isomerase 1Aa
NM_001328560	fkbp1aa	FKBP prolyl isomerase 1Aa
NM_199945	fkbp1aa	FKBP prolyl isomerase 1Aa
NM_001111203	mfsd2al2	major facilitator superfamily domain containing 2a-like 2
NM_001161445	plp2b	proteolipid protein 2b
NM_001122708	nfu1	NFU1 iron-sulfur cluster scaffold homolog (S. cerevisiae)
NM_213072	gkap1	G kinase anchoring protein 1
NM_001083558	qng1	Q-nucleotide N-glycosylase 1
NM_212994	hnrnpk	heterogeneous nuclear ribonucleoprotein K
NM_200180	rmi1	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)
NM_001024445	agtpbp1	ATP/GTP binding carboxypeptidase 1
NM_001034981	gfpt1	glutamine--fructose-6-phosphate transaminase 1
NM_001002419	entpd4	ectonucleoside triphosphate diphosphohydrolase 4
NM_131419	nkx2.7	NK2 transcription factor related 7
NM_001002647	egr3	early growth response 3
NM_001123044	bin3	bridging integrator 3
NM_213126	b2ml	beta-2-microglobulin, like
NM_200300	zgc:56596	zgc:56596
NM_001002178	rab7b	RAB7b, member RAS oncogene family
NM_001034176	kansl3	KAT8 regulatory NSL complex subunit 3
NM_001044335	si:ch211-198o12.4	si:ch211-198o12.4
NM_200781	chmp7	charged multivesicular body protein 7
NM_001013567	kctd9a	potassium channel tetramerization domain containing 9a
NM_131058	tbx16	T-box transcription factor 16
NM_001020700	dbnlb	drebrin-like b
NM_001327774	arid5a	AT-rich interactive domain 5A
NM_213180	ppp1r3c2b	protein phosphatase 1 regulatory subunit 3C2, duplicate b
NM_001327968	phyhip	phytanoyl-CoA 2-hydroxylase interacting protein
NM_001256222	LOC553228	gamma-glutamyl hydrolase
NM_001327816	rnf122	ring finger protein 122
NM_001037570	stambpb	STAM binding protein b
NM_001080987	ccn1l2	cellular communication network factor 1, like 2
NM_001037410	tubb2b	tubulin, beta 2b
NM_214808	fgf17	fibroblast growth factor 17
NM_131794	nr5a1a	nuclear receptor subfamily 5, group A, member 1a
NM_001017580	nadka	NAD kinase a
NM_001123294	nr2c2	nuclear receptor subfamily 2, group C, member 2
NM_001017590	mrps25	mitochondrial ribosomal protein S25
NM_205620	sult1st4	sulfotransferase family 1, cytosolic sulfotransferase 4
NM_212609	gnb1a	guanine nucleotide binding protein (G protein), beta polypeptide 1a
NM_182893	dcp1a	decapping mRNA 1A
NM_001001400	actr8	actin related protein 8
NM_001004681	selenok	selenoprotein K
NM_001327807	lrtm1	leucine rich repeats and transmembrane domains 1
NM_001130594	tlr9	toll-like receptor 9
NM_001199726	ubiad1	UbiA prenyltransferase domain containing 1
NM_001008646	cdk11b	cyclin dependent kinase 11B
NM_131084	rho	rhodopsin
NM_001077783	prickle2a	prickle homolog 2a
NM_201016	brpf1	bromodomain and PHD finger containing, 1
NM_001012365	trh	thyrotropin-releasing hormone
NM_205697	plxnd1	plexin D1
NM_131212	exorh	extra-ocular rhodopsin
NM_152941	caska	calcium/calmodulin-dependent serine protein kinase a
NM_001349195	col18a1a	collagen type XVIII alpha 1 chain a
NM_173242	uxs1	UDP-glucuronate decarboxylase 1
NM_001003508	cdk5r2b	cyclin dependent kinase 5, regulatory subunit 2b (p39)
NM_201197	tra2b	transformer 2 beta homolog
NM_001017832	gtf2f2b	general transcription factor IIF, polypeptide 2b
NM_001077543	tyw5	tRNA-yW synthesizing protein 5
NM_001033753	zgc:113314	zgc:113314
NM_001014316	hibch	3-hydroxyisobutyryl-CoA hydrolase
NM_001089475	nme9	NME/NM23 family member 9
NM_201192	pcbp2	poly(rC) binding protein 2
NM_213174	tmem37	transmembrane protein 37
NM_001017574	cdca7a	cell division cycle associated 7a
NM_180973	sp5a	Sp5 transcription factor a
NM_198356	prpf40a	PRP40 pre-mRNA processing factor 40 homolog A
NM_200997	nck2a	NCK adaptor protein 2a
NM_001256625	si:dkey-4e7.3	si:dkey-4e7.3
NM_001130588	ptprna	protein tyrosine phosphatase receptor type Na
NM_001110120	naxd	NAD(P)HX dehydratase
NM_001328150	naxd	NAD(P)HX dehydratase
NM_001039621	fstl1b	follistatin-like 1b
NM_001077611	dars1	aspartyl-tRNA synthetase 1
NM_214787	asic4a	acid-sensing (proton-gated) ion channel family member 4a
NM_130980	wnt10a	wingless-type MMTV integration site family, member 10a
NM_199888	zc3h15	zinc finger CCCH-type containing 15
NM_001020765	tmem41aa	transmembrane protein 41aa
NM_001039807	bmpr2b	bone morphogenetic protein receptor, type II b (serine/threonine kinase)
NM_212966	nrp2b	neuropilin 2b
NM_001083868	crfb4	cytokine receptor family member b4
NM_001012247	mycbp2	MYC binding protein 2
NM_001007417	zgc:101559	zgc:101559
NM_001003476	dnajc15	DnaJ (Hsp40) homolog, subfamily C, member 15
NM_001328125	tsc22d1	TSC22 domain family, member 1
NM_212851	pou1f1	POU class 1 homeobox 1
NM_001007439	slc37a1	solute carrier family 37 member 1
NM_001256622	man1a2	mannosidase, alpha, class 1A, member 2
NM_001004563	gdap2	ganglioside induced differentiation associated protein 2
NM_001025452	tsn	translin
NM_001110278	acvr2aa	activin A receptor type 2Aa
NM_001135104	zeb2a	zinc finger E-box binding homeobox 2a
NM_001002693	ramp1	receptor activity modifying protein 1
NM_131377	pth2ra	parathyroid hormone 2 receptor a
NM_199610	dnajc3a	DnaJ (Hsp40) homolog, subfamily C, member 3a
NM_001077576	il1rapl1a	interleukin 1 receptor accessory protein-like 1a
NM_001080171	dcbld2	discoidin, CUB and LCCL domain containing 2
NM_001080673	dachd	dachshund d
NM_001037416	clybl	citrate lyase beta like
NM_001017549	nalcn	sodium leak channel, non-selective
NM_212827	mao	monoamine oxidase
NM_001089329	pou2f1b	POU class 2 homeobox 1b
NM_131830	ncam2	neural cell adhesion molecule 2
NM_131690	atp1a1b	ATPase Na+/K+ transporting subunit alpha 1b
NM_130967	gli2a	GLI family zinc finger 2a
NM_001003777	hspbap1	hspb associated protein 1
NM_001171585	adcy5	adenylate cyclase 5
NM_001115139	clasp1a	cytoplasmic linker associated protein 1a
NM_201182	bcs1l	BC1 (ubiquinol-cytochrome c reductase) synthesis-like
NM_200093	ormdl1	ORMDL sphingolipid biosynthesis regulator 1
NM_001328142	pcbp3	poly(rC) binding protein 3
NM_001020731	pcbp3	poly(rC) binding protein 3
NM_001309803	tfpia	tissue factor pathway inhibitor a
NM_182872	tfpia	tissue factor pathway inhibitor a
NM_001004506	fkbp7	FKBP prolyl isomerase 7
NM_212793	znf385b	zinc finger protein 385B
NM_001089474	cerkl	ceramide kinase-like
NM_001002538	ppp1r1c	protein phosphatase 1, regulatory (inhibitor) subunit 1C
NM_200600	traf3ip1	TNF receptor-associated factor 3 interacting protein 1
NM_001039358	hdac4	histone deacetylase 4
NM_001302764	slc4a3	solute carrier family 4 member 3
NM_001126464	igfbp2b	insulin-like growth factor binding protein 2b
NM_001159842	col28a2a	collagen, type XXVIII, alpha 2a
NM_001194987	lrp2a	low density lipoprotein receptor-related protein 2a
NM_001020575	fign	fidgetin
NM_001017360	xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5
NM_131555	dct	dopachrome tautomerase
NM_001126448	cnmd	chondromodulin
NM_001144040	cog3	component of oligomeric golgi complex 3
NM_001002457	egfl6	EGF-like-domain, multiple 6
NM_001007293	mospd2	motile sperm domain containing 2
NM_001040052	rpl31	ribosomal protein L31
NM_001077788	rab3gap1	RAB3 GTPase activating protein subunit 1
NM_001080074	hycc2	hyccin PI4KA lipid kinase complex subunit 2
NM_001034185	il10rb	interleukin 10 receptor, beta
NM_001020670	lims2	LIM and senescent cell antigen-like domains 2
NM_001020613	cldn10b	claudin 10b
NM_001082991	plbd2	phospholipase B domain containing 2
NM_213225	aaas	achalasia, adrenocortical insufficiency, alacrimia
NM_207094	map3k12	mitogen-activated protein kinase kinase kinase 12
NM_001199776	kif5aa	kinesin family member 5A, a
NM_001003505	stac3	SH3 and cysteine rich domain 3
NM_213488	actr5	actin related protein 5
NM_001079658	zgc:158320	zgc:158320
NM_213092	bzw1b	basic leucine zipper and W2 domains 1b
NM_001002687	igsf3l	immunoglobulin superfamily, member 3-like
NM_001302470	ndufb3	NADH:ubiquinone oxidoreductase subunit B3
NM_212594	ybey	ybeY metalloendoribonuclease
NM_001328511	ybey	ybeY metalloendoribonuclease
NM_001077343	usp37	ubiquitin specific peptidase 37
NM_212804	insig2	insulin induced gene 2
NM_131045	en1a	engrailed homeobox 1a
NM_001004675	zgc:101851	zgc:101851
NM_001309163	dbi	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)
NM_199608	dbi	diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein)
NM_001256639	sctr	secretin receptor
NM_001110451	stk24a	serine/threonine kinase 24a (STE20 homolog, yeast)
NM_001089361	prkra	protein kinase, interferon-inducible double stranded RNA dependent activator
NM_001127402	rbm45	RNA binding motif protein 45
NM_001127404	si:ch211-222f23.6	si:ch211-222f23.6
NM_200113	agps	alkylglycerone phosphate synthase
NM_182889	nfe2l2a	nfe2 like bZIP transcription factor 2a
NM_001328148	hnrnpa3	heterogeneous nuclear ribonucleoprotein A3
NM_131125	hoxd3a	homeobox D3a
NM_001126445	hoxd4a	homeobox D4a
NM_131126	hoxd9a	homeobox D9a
NM_131166	hoxd10a	homeobox D10a
NM_131167	hoxd11a	homeobox D11a
NM_001126486	hoxd12a	homeobox D12a
NM_131169	hoxd13a	homeobox D13a
NM_131232	evx2	even-skipped homeobox 2
NM_199480	lnpa	limb and neural patterns a
NM_201176	atp5mc3a	ATP synthase membrane subunit c locus 3a
NM_213000	chn1	chimerin 1
NM_001128295	wipf1a	WAS/WASL interacting protein family, member 1a
NM_199738	scrn3	secernin 3
NM_212960	sp9	sp9 transcription factor
NM_001089498	sp3a	sp3a transcription factor
NM_001327940	map3k20a	mitogen-activated protein kinase kinase kinase 20a
NM_001076667	dync1i2a	dynein, cytoplasmic 1, intermediate chain 2a
NM_001004572	hat1	histone acetyltransferase 1
NM_131305	dlx1a	distal-less homeobox 1a
NM_131311	dlx2a	distal-less homeobox 2a
NM_001020500	cybrd1	cytochrome b reductase 1
NM_001144789	dcaf17	ddb1 and cul4 associated factor 17
NM_001007336	mettl8	methyltransferase 8, methylcytidine
NM_001199724	tlk1a	tousled-like kinase 1a
NM_001020664	rprma	reprimo, TP53 dependent G2 arrest mediator candidate a
NM_001113590	tnfsf13b	TNF superfamily member 13b
NM_001037685	abhd13	abhydrolase domain containing 13
NM_001128670	pdzk1	PDZ domain containing 1
NM_001159914	st6gal2a	ST6 beta-galactosamide alpha-2,6-sialyltranferase 2a
NM_001017697	ecrg4a	ECRG4 augurin precursor a
NM_001003732	fhl2a	four and a half LIM domains 2a
NM_001143933	si:dkeyp-118h3.6	si:dkeyp-118h3.6
NM_001312687	pou3f3a	POU class 3 homeobox 3a
NM_131150	pou3f3a	POU class 3 homeobox 3a
NM_001013320	tmem182a	transmembrane protein 182a
NM_001114095	slc9a2	solute carrier family 9 member 2
NM_001161497	coa5	cytochrome C oxidase assembly factor 5
NM_001007305	creg2	cellular repressor of E1A-stimulated genes 2
NM_200201	mitd1	MIT, microtubule interacting and transport, domain containing 1
NM_001034993	ihha	Indian hedgehog signaling molecule a
NM_001328376	desma	desmin a
NM_130963	desma	desmin a
NM_001079993	dnajb2	DnaJ heat shock protein family (Hsp40) member B2
NM_001003558	tuba8l3	tubulin, alpha 8 like 3
NM_001009886	mnx2a	motor neuron and pancreas homeobox 2a
NM_001109720	zgc:171776	zgc:171776
NM_001328196	si:ch1073-75o15.3	si:ch1073-75o15.3
NM_001045426	zgc:153499	zgc:153499
NM_212771	rab20	RAB20, member RAS oncogene family
NM_001077377	ankrd10b	ankyrin repeat domain 10b
NM_199719	ube2al	ubiquitin conjugating enzyme E2 A, like
NM_001040356	ing1	inhibitor of growth family, member 1
NM_001126383	sik1	salt-inducible kinase 1
NM_001014345	cbsb	cystathionine beta-synthase b
NM_177479	u2af1	U2 small nuclear RNA auxiliary factor 1
NM_001013319	zgc:113337	zgc:113337
NM_001098617	nr1i2	nuclear receptor subfamily 1, group I, member 2
NM_131381	gsk3ba	glycogen synthase kinase 3 beta, genome duplicate a
NM_001080175	prmt2	protein arginine methyltransferase 2
NM_001037428	ugt1a1	UDP glucuronosyltransferase 1 family, polypeptide A1
NM_001172770	ugt1a2	UDP glucuronosyltransferase 1 family, polypeptide A2
NM_213422	ugt1ab	UDP glucuronosyltransferase 1 family a, b
NM_001177344	ugt1a4	UDP glucuronosyltransferase 1 family, polypeptide A4
NM_001177340	ugt1a5	UDP glucuronosyltransferase 1 family, polypeptide A5
NM_001177339	ugt1a6	UDP glucuronosyltransferase 1 family, polypeptide A6
NM_001177334	ugt1a7	UDP glucuronosyltransferase 1 family, polypeptide A7
NM_001013447	spopla	speckle type BTB/POZ protein like a
NM_001003636	hnmt	histamine N-methyltransferase
NM_131834	cxcr4b	chemokine (C-X-C motif), receptor 4b
NM_001002196	gmppaa	GDP-mannose pyrophosphorylase Aa
NM_001328149	fev	FEV transcription factor, ETS family member
NM_001080657	fev	FEV transcription factor, ETS family member
NM_001002584	cryba2b	crystallin, beta A2b
NM_200174	umps	uridine monophosphate synthetase
NM_001144055	si:dkey-69o16.5	si:dkey-69o16.5
NM_001033721	itgav	integrin, alpha V
NM_200066	nup35	nucleoporin 35
NM_001089454	zgc:162707	zgc:162707
NM_207068	ehhadh	enoyl-CoA, hydratase/3-hydroxyacyl CoA dehydrogenase
NM_001114558	igf2bp2a	insulin-like growth factor 2 mRNA binding protein 2a
NM_001002677	sumo3b	small ubiquitin like modifier 3b
NM_001005941	pttg1ipb	PTTG1 interacting protein b
NM_001122856	glb1l	galactosidase, beta 1-like
NM_131139	fzd7a	frizzled class receptor 7a
NM_001319136	tmem237a	transmembrane protein 237a
NM_001040366	prkag3b	protein kinase, AMP-activated, gamma 3b non-catalytic subunit
NM_131520	fn1a	fibronectin 1a
NM_001113633	znfl1b	zinc finger-like gene 1b
NM_200144	upp2	uridine phosphorylase 2
NM_001005773	fbxl3a	F-box and leucine-rich repeat protein 3a
NM_001005304	scel	sciellin
NM_001005305	slain1a	SLAIN motif family, member 1a
NM_001002190	rgcc	regulator of cell cycle
NM_001302477	serp2	stress-associated endoplasmic reticulum protein family member 2
NM_212745	tsc22d1	TSC22 domain family, member 1
NM_001328126	tsc22d1	TSC22 domain family, member 1
NM_001002224	kctd4	potassium channel tetramerization domain containing 4
NM_001123297	chmp2ba	charged multivesicular body protein 2Ba
NM_001077626	crfb2	cytokine receptor family member b2
NM_001079681	crfb1	cytokine receptor family member b1
NM_001077176	zgc:152951	zgc:152951
NM_001126435	wdr4	WD repeat domain 4
NM_001256697	si:ch211-140m22.7	si:ch211-140m22.7
NM_001328145	si:ch211-140m22.7	si:ch211-140m22.7
NM_131891	pknox1.1	pbx/knotted 1 homeobox 1.1
NM_001126449	pdxka	pyridoxal (pyridoxine, vitamin B6) kinase a
NM_200507	tent5c	terminal nucleotidyltransferase 5C
NM_198873	wdr3	WD repeat domain 3
NM_001328433	tbx15	T-box transcription factor 15
NM_001013323	wars2	tryptophanyl tRNA synthetase 2, mitochondrial
NM_200483	hao2	hydroxyacid oxidase 2 (long chain)
NM_207056	pla1a	phospholipase A1 member A
NM_001020800	popdc2	popeye domain containing 2
NM_001114450	popdc2	popeye domain containing 2
NM_001004652	cox17	cytochrome c oxidase copper chaperone COX17
NM_001202437	ska3	spindle and kinetochore associated complex subunit 3
NM_200720	sap18	Sin3A-associated protein
NM_212674	xpo4	exportin 4
NM_207087	eef1akmt1	EEF1A lysine methyltransferase 1
NM_001001725	ift88	intraflagellar transport 88 homolog
NM_001045341	cryl1	crystallin, lambda 1
NM_212825	gjb8	gap junction protein beta 8
NM_001126433	mphosph8	M-phase phosphoprotein 8
NM_001123235	arhgef7a	Rho guanine nucleotide exchange factor (GEF) 7a
NM_001002483	sox1a	SRY-box transcription factor 1a
NM_001328575	txndc9	thioredoxin domain containing 9
NM_200021	txndc9	thioredoxin domain containing 9
NM_001328576	txndc9	thioredoxin domain containing 9
NM_001020761	mrpl30	mitochondrial ribosomal protein L30
NM_001126455	zgc:162944	zgc:162944
NM_194405	kctd12.1	potassium channel tetramerisation domain containing 12.1
NM_001128231	lmo7a	LIM domain 7a
NM_001024405	uchl3	ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase)
NM_001123299	sgo2	shugoshin 2
NM_001020795	crygm7	crystallin, gamma M7
NM_001020794	crygm6	crystallin, gamma M6
NM_001123311	si:dkey-57a22.15	si:dkey-57a22.15
NM_001007785	crygm1	crystallin, gamma M1
NM_001076649	zgc:153846	zgc:153846
NM_001007783	crygm2c	crystallin, gamma M2c
NM_001024423	crygmxl1	crystallin, gamma MX, like 1
NM_001020783	crygm2b	crystallin, gamma M2b
NM_001018121	crygm2a	crystallin, gamma M2a
NM_001002408	crygm2d13	crystallin, gamma M2d13
NM_001109858	crygm2d11	crystallin, gamma M2d11
NM_001002582	crygm2d15	crystallin, gamma M2d15
NM_001002142	crygm2d18	crystallin, gamma M2d18
NM_001099243	crygm2d17	crystallin, gamma M2d17
NM_001002581	crygm2d8	crystallin, gamma M2d8
NM_001102394	crygm2d14	crystallin, gamma M2d14
NM_001103134	crygm2d16	crystallin, gamma M2d16
NM_001002138	crygm2d6	crystallin, gamma M2d6
NM_001100442	crygm2d12	crystallin, gamma M2d12
NM_001082939	crygm2d20	crystallin, gamma M2d20
NM_001123318	crygm2d9	crystallin, gamma M2d9
NM_001089431	crygm2d4	crystallin, gamma M2d4
NM_001123293	crygm2d21	crystallin, gamma M2d21
NM_001109860	crygm2d10	crystallin, gamma M2d10
NM_001020681	crygm2d1	crystallin, gamma M2d1
NM_001110106	crygm2f	crystallin, gamma M2f
NM_001007058	crygm5	crystallin, gamma M5
NM_001007786	crygm3	crystallin, gamma M3
NM_001013275	crygs4	crystallin, gamma S4
NM_001012390	crygs3	crystallin, gamma S3
NM_001126461	etv5a	ETS variant transcription factor 5a
NM_001328592	etv5a	ETS variant transcription factor 5a
NM_001082836	itgb5	integrin, beta 5
NM_001040243	tnfaip6	tumor necrosis factor, alpha-induced protein 6
NM_001080806	rif1	replication timing regulatory factor 1
NM_001002339	arl5a	ADP-ribosylation factor-like 5A
NM_001002162	eaf2	ELL associated factor 2
NM_001123277	cyp27a3	cytochrome P450 family 27 subfamily A member 3
NM_001002591	rnd3b	Rho family GTPase 3b
NM_205594	mmadhcb	metabolism of cobalamin associated Db
NM_001004670	lypd6	LY6/PLAUR domain containing 6
NM_001128329	lypd6b	LY6/PLAUR domain containing 6B
NM_001193381	ccnt2a	cyclin T2a
NM_199828	ccnt2a	cyclin T2a
NM_001089494	acmsd	aminocarboxymuconate semialdehyde decarboxylase
NM_001128536	tmem163a	transmembrane protein 163a
NM_213248	arl4cb	ADP-ribosylation factor-like 4Cb
NM_001005394	gypc	glycophorin C (Gerbich blood group)
NM_199578	ndufa10	NADH:ubiquinone oxidoreductase subunit A10
NM_001002583	faima	Fas apoptotic inhibitory molecule a
NM_001114447	parp14rs1	poly(ADP-ribose) polymerase family member 14-related sequence 1
NM_001123233	esyt3	extended synaptotagmin-like protein 3
