raw_ids	SYMBOL	GENENAME
NM_001013909	Wdr70	WD repeat domain 70
NM_053952	Nup155	nucleoporin 155
NM_019225	Slc1a3	solute carrier family 1 member 3
NM_001289942	Slc1a3	solute carrier family 1 member 3
NM_001289943	Slc1a3	solute carrier family 1 member 3
NM_001289941	Slc1a3	solute carrier family 1 member 3
NM_001044252	Nadk2	NAD kinase 2, mitochondrial
NM_001106416	Skp2	S-phase kinase associated protein 2
NM_001109177	Lmbrd2	LMBR1 domain containing 2
NM_001106417	Capsl	calcyphosine-like
NM_022620	Spef2	sperm flagellar 2
NM_001034111	Prlr	prolactin receptor
NM_012630	Prlr	prolactin receptor
NM_031835	Agxt2	alanine-glyoxylate aminotransferase 2
NM_138856	Dnajc21	DnaJ heat shock protein family (Hsp40) member C21
NM_001029915	Brix1	biogenesis of ribosomes BRX1
NM_001106419	Rad1	RAD1 checkpoint DNA exonuclease
NM_001011947	Rai14	retinoic acid induced 14
NM_001134436	C1qtnf3	C1q and TNF related 3
NM_012816	Amacr	alpha-methylacyl-CoA racemase
NM_001107653	Slc45a2	solute carrier family 45, member 2
NM_001106420	Adamts12	ADAM metallopeptidase with thrombospondin type 1 motif, 12
NM_001006976	Tars1	threonyl-tRNA synthetase 1
NM_012868	Npr3	natriuretic peptide receptor 3
NM_001009618	Sub1	SUB1 regulator of transcription
NM_001270972	Zfr	zinc finger RNA binding protein
NM_001012077	Mtmr12	myotubularin related protein 12
NM_023977	Golph3	golgi phosphoprotein 3
NM_001107654	C2h5orf22	similar to human chromosome 5 open reading frame 22
NM_001107655	Drosha	drosha ribonuclease III
NM_012927	Cdh6	cadherin 6
NM_001168630	Cdh9	cadherin 9
NM_001168631	Cdh10	cadherin 10
NM_022300	Basp1	brain abundant, membrane attached signal protein 1
NM_001107657	Myo10	myosin X
NM_001034912	Retreg1	reticulophagy regulator 1
NM_001009652	Zfp622	zinc finger protein 622
NM_001101828	Marchf11	membrane associated ring-CH-type finger 11
NM_001108545	Fbxl7	F-box and leucine-rich repeat protein 7
NM_053714	Ankh	ANKH inorganic pyrophosphate transport regulator
NM_001302889	Otulin	OTU deubiquitinase with linear linkage specificity
NM_001037648	Otulinl	OTU deubiquitinase with linear linkage specificity like
NM_001271502	Ctnnd2	catenin delta 2
NM_022526	Dap	death-associated protein
NM_001191565	Ankrd33b	ankyrin repeat domain 33B
NM_001191086	Ropn1l	rhophilin associated tail protein 1-like
NM_001305274	Marchf6	membrane associated ring-CH-type finger 6
NM_001008770	Cmbl	carboxymethylenebutenolidase homolog
NM_001004078	Cct5	chaperonin containing TCP1 subunit 5
NM_001109178	Atpsckmt	ATP synthase c subunit lysine N-methyltransferase
NM_001107659	Sema5a	semaphorin 5A
NM_001142962	Zfp458	zinc finger protein 458
NM_001024299	Zfp458	zinc finger protein 458
NM_173314	Zfp455	zinc finger protein 455
NM_019291	Car2	carbonic anhydrase 2
NM_019292	Car3	carbonic anhydrase 3
NM_001107660	Car1	carbonic anhydrase 1
NM_001134993	Car13	carbonic anhydrase 13
NM_001109179	Rbis	ribosomal biogenesis factor
NM_001100645	Lrrcc1	leucine rich repeat and coiled-coil centrosomal protein 1
NM_001017465		
NM_001011948	Slc7a12	solute carrier family 7 (cationic amino acid transporter, y+ system), member 12
NM_001024978	Ralyl	RALY RNA binding protein-like
NM_017091	Pcsk1	proprotein convertase subtilisin/kexin type 1
NM_001007635	Tgap1	GTPase activating protein testicular GAP1
NM_022289	Snx16	sorting nexin 16
NM_001017466	Chmp4c	charged multivesicular body protein 4C
NM_032057	Impa1	inositol monophosphatase 1
NM_001134614	Fabp12	fatty acid binding protein 12
NM_053365	Fabp4	fatty acid binding protein 4
NM_022854	Fabp9	fatty acid binding protein 9
NM_001109514	Pmp2	peripheral myelin protein 2
NM_145878	Fabp5	fatty acid binding protein 5
NM_022253	Pag1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
NM_024489	Zbtb10	zinc finger and BTB domain containing 10
NM_001106421	Tpd52	tumor protein D52
NM_053440	Stmn2	stathmin 2
NM_013110	Il7	interleukin 7
NM_001107661	Zc2hc1a	zinc finger, C2HC-type containing 1A
NM_053772	Pkia	cAMP-dependent protein kinase inhibitor alpha
NM_017234	Pex2	peroxisomal biogenesis factor 2
NM_001191702	Zfhx4	zinc finger homeobox 4
NM_001108939	Hnf4g	hepatocyte nuclear factor 4, gamma
NM_001108546	Ythdf3	YTH N6-methyladenosine RNA binding protein F3
NM_001108940	Bhlhe22	basic helix-loop-helix family, member e22
NM_019138	Cyp7b1	cytochrome P450 family 7 subfamily B member 1
NM_001106425	Armc1	armadillo repeat containing 1
NM_001100977	Mtfr1	mitochondrial fission regulator 1
NM_031080	Pde7a	phosphodiesterase 7A
NM_001109180	Dnajc5b	DnaJ heat shock protein family (Hsp40) member C5 beta
NM_001012218	Trim55	tripartite motif-containing 55
NM_031019	Crh	corticotropin releasing hormone
NM_012532	Cp	ceruloplasmin
NM_001270961	Cp	ceruloplasmin
NM_001107664	Hps3	HPS3, biogenesis of lysosomal organelles complex 2 subunit 1
NM_001106478	Hltf	helicase-like transcription factor
NM_031043	Gyg1	glycogenin 1
NM_019300	Cpa3	carboxypeptidase A3
NM_012533	Cpb1	carboxypeptidase B1
NM_031009	Agtr1b	angiotensin II receptor, type 1b
NM_001108941	Tbl1xr1	TBL1X/Y related 1
NM_053868	Nlgn1	neuroligin 1
NM_001108547	Ect2	epithelial cell transforming 2
NM_001127524	Nceh1	neutral cholesterol ester hydrolase 1
NM_145681	Tnfsf10	TNF superfamily member 10
NM_032075	Ghsr	growth hormone secretagogue receptor
NM_001191704	Fndc3b	fibronectin type III domain containing 3B
NM_001164439	Tmem212	transmembrane protein 212
NM_001164438	Tmem212	transmembrane protein 212
NM_030992	Pld1	phospholipase D1
NM_001106422	Tnik	TRAF2 and NCK interacting kinase
NM_012879	Slc2a2	solute carrier family 2 member 2
NM_001100697	Eif5a2	eukaryotic translation initiation factor 5A2
NM_001108548	Rpl22l1	ribosomal protein L22 like 1
NM_001134615	Slc7a14	solute carrier family 7, member 14
NM_053457	Cldn11	claudin 11
NM_032059	Prkci	protein kinase C, iota
NM_001107662	Phc3	polyhomeotic homolog 3
NM_001025147	Gpr160	G protein-coupled receptor 160
NM_001044696	Lrrc34	leucine rich repeat containing 34
NM_001012178	Mynn	myoneurin
NM_001107663	Egfem1	EGF-like and EMI domain containing 1
NM_001106423	Mecom	MDS1 and EVI1 complex locus
NM_022548	Zmat3	zinc finger, matrin type 3
NM_133399	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha
NM_001104560	Kcnmb3	potassium calcium-activated channel subfamily M regulatory beta subunit 3
NM_001080907	Zfp639	zinc finger protein 639
NM_001013910	Gnb4	G protein subunit beta 4
NM_001039033	Actl6a	actin-like 6A
NM_001037183	Mrpl47	mitochondrial ribosomal protein L47
NM_001106426	Ndufb5	NADH:ubiquinone oxidoreductase subunit B5
NM_001107665	Usp13	ubiquitin specific peptidase 13
NM_001107666	Ttc14	tetratricopeptide repeat domain 14
NM_001107667	Ccdc39	coiled-coil domain 39 molecular ruler complex subunit
NM_001134640	Dnajc19	DnaJ heat shock protein family (Hsp40) member C19
NM_001109181	Sox2	SRY-box transcription factor 2
NM_001107668	Dcun1d1	defective in cullin neddylation 1 domain containing 1
NM_001009653	Mccc1	methylcrotonyl-CoA carboxylase subunit 1
NM_181768	Acad9	acyl-CoA dehydrogenase family, member 9
NM_013132	Anxa5	annexin A5
NM_001025406	Exosc9	exosome component 9
NM_053702	Ccna2	cyclin A2
NM_001012180	Bbs7	Bardet-Biedl syndrome 7
NM_021771	Trpc3	transient receptor potential cation channel, subfamily C, member 3
NM_001037184	Bltp1	bridge-like lipid transfer protein family member 1
NM_001006977	Adad1	adenosine deaminase domain containing 1
NM_053836	Il2	interleukin 2
NM_001271151	Cetn4	centrin 4
NM_019305	Fgf2	fibroblast growth factor 2
NM_181363	Nudt6	nudix hydrolase 6
NM_001108549	Afg2a	AFG2 AAA ATPase homolog A
NM_001106427	Spry1	sprouty RTK signaling antagonist 1
NM_001191606	Ankrd50	ankyrin repeat domain containing 50
NM_001191705	Fat4	FAT atypical cadherin 4
NM_001106428	Hspa4l	heat shock protein family A (Hsp70) member 4 like
NM_001107669	Plk4	polo-like kinase 4
NM_001025039	Abhd18	abhydrolase domain containing 18
NM_001014251	Fundc2b	FUN14 domain containing 2B
NM_001014036	Larp1b	La ribonucleoprotein 1B
NM_001109182	Larp1bl	La ribonucleoprotein 1B like
NM_001008374	Pgrmc2	progesterone receptor membrane component 2
NM_001107670	Jade1	jade family PHD finger 1
NM_153740	Sclt1	sodium channel and clathrin linker 1
NM_001009707	C2h4orf33	similar to human chromosome 4 open reading frame 33
NM_001106429	Pabpc4l	poly(A) binding protein, cytoplasmic 4-like
NM_001134511	Erhl1	ERH, mRNA splicing and mitosis factor like 1
NM_001100524	Pcdh18	protocadherin 18
NM_001107673	Slc7a11	solute carrier family 7 member 11
NM_138526	Noct	nocturnin
NM_001012181	Elf2	E74 like ETS transcription factor 2
NM_001033909	Elf2	E74 like ETS transcription factor 2
NM_001109556	Mgarp	mitochondria-localized glutamic acid-rich protein
NM_001107674	Naa15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
NM_001108944	Rab33b	RAB33B, member RAS oncogene family
NM_001109558	Setd7	SET domain containing 7, histone lysine methyltransferase
NM_001106430	Mgst2	microsomal glutathione S-transferase 2
NM_001191846	Foxo1	forkhead box O1
NM_001004262	Cog6	component of oligomeric golgi complex 6
NM_001109183	Lhfpl6	LHFPL tetraspan subfamily member 6
NM_001107676	Proser1	proline and serine rich 1
NM_001106431	Stoml3	stomatin like 3
NM_001245978	Frem2	FRAS1 related extracellular matrix 2
NM_001126080	Ufm1	ubiquitin-fold modifier 1
NM_001083115	Trpc4	transient receptor potential cation channel, subfamily C, member 4
NM_080396	Trpc4	transient receptor potential cation channel, subfamily C, member 4
NM_001108550	Postn	periostin
NM_001014170		
NM_001106432	Exosc8	exosome component 8
NM_001025407	Alg5	ALG5, dolichyl-phosphate beta-glucosyltransferase
NM_138872	Smad9	SMAD family member 9
NM_001044263	Rfxap	regulatory factor X-associated protein
NM_001109580	Sertm1	serine-rich and transmembrane domain containing 1
NM_001011949	Ccna1	cyclin A1
NM_001106433	Spart	spartin
NM_001109184	Ccdc169	coiled-coil domain containing 169
NM_001034961	Sohlh2	spermatogenesis and oogenesis specific basic helix-loop-helix 2
NM_021584	Dclk1	doublecortin-like kinase 1
NM_053343	Dclk1	doublecortin-like kinase 1
NM_001109497	Mab21l1	mab-21 like 1
NM_001106434	Tm4sf1	transmembrane 4 L six family member 1
NM_053785	Tm4sf4	transmembrane 4 L six family member 4
NM_001024869	Wwtr1	WW domain containing transcription regulator 1
NM_001109503	Commd2	COMM domain containing 2
NM_001109444	Rnf13	ring finger protein 13
NM_030873	Pfn2	profilin 2
NM_001191960	Tsc22d2	TSC22 domain family, member 2
NM_030835	Serp1	stress-associated endoplasmic reticulum protein 1
NM_001109339	Eif2a	eukaryotic translation initiation factor 2A
NM_001014253	Selenot	selenoprotein T
NM_001024300	Erich6	glutamate-rich 6
NM_134457	Siah2	siah E3 ubiquitin protein ligase 2
NM_153299	Clrn1	clarin 1
NM_001169130	Med12l	mediator complex subunit 12L
NM_001109510		
NM_133577	P2ry14	purinergic receptor P2Y14
NM_001107677	Gpr87	G protein-coupled receptor 87
NM_022800	P2ry12	purinergic receptor P2Y12
NM_198768	Igsf10	immunoglobulin superfamily, member 10
NM_001106436	Aadacl2fm3	AADACL2 family member 3
NM_020538	Aadac	arylacetamide deacetylase
NM_012800	P2ry1	purinergic receptor P2Y1
NM_001107678	Dhx36	DEAH-box helicase 36
NM_138891	Gpr149	G protein-coupled receptor 149
NM_012608	Mme	membrane metallo-endopeptidase
NM_001191707	Plch1	phospholipase C, eta 1
NM_001127562	C2h3orf33	similar to human chromosome 3 open reading frame 33
NM_022252	Slc33a1	solute carrier family 33 member 1
NM_001024754	Gmps	guanine monophosphate synthase
NM_017303	Kcnab1	potassium voltage-gated channel subfamily A regulatory beta subunit 1
NM_031120	Ssr3	signal sequence receptor subunit 3
NM_053662	Ccnl1	cyclin L1
NM_001014171	Veph1	ventricular zone expressed PH domain-containing 1
NM_001109536	Ptx3	pentraxin 3
NM_013028	Shox2	SHOX homeobox 2
NM_001014172	Rsrc1	arginine and serine rich coiled-coil 1
NM_001107680	Mlf1	myeloid leukemia factor 1
NM_053625	Gfm1	G elongation factor, mitochondrial 1
NM_031655	Lxn	latexin
NM_001014790	Rarres1	retinoic acid receptor responder 1
NM_001191847	Mfsd1	major facilitator superfamily domain containing 1
NM_053390	Il12a	interleukin 12A
NM_001013911	Ift80	intraflagellar transport 80
NM_001037185	Smc4	structural maintenance of chromosomes 4
NM_001108945	Trim59	tripartite motif-containing 59
NM_001014793	Kpna4	karyopherin subunit alpha 4
NM_001107681	Ppm1l	protein phosphatase, Mg2+/Mn2+ dependent, 1L
NM_001013158	B3galnt1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
NM_001107682	Nmd3	NMD3 ribosome export adaptor
NM_001271299	Sptssb	serine palmitoyltransferase, small subunit B
NM_001271301	Sptssb	serine palmitoyltransferase, small subunit B
NM_013061	Si	sucrase-isomaltase
NM_001107683	Slitrk3	SLIT and NTRK-like family, member 3
NM_001100666	Schip1	schwannomin interacting protein 1
NM_001029922	Zbbx	zinc finger, B-box domain containing
NM_001134409	Serpini2	serpin family I member 2
NM_001009542	Pdcd10	programmed cell death 10
NM_053779	Serpini1	serpin family I member 1
NM_001191567	Golim4	golgi integral membrane protein 4
NM_001271195	Fstl5	follistatin-like 5
NM_001107684	Rapgef2	Rap guanine nucleotide exchange factor 2
NM_001024301	Spmip2	sperm microtubule inner protein 2
NM_001271167	Fnip2	folliculin interacting protein 2
NM_001004279	Ppid	peptidylprolyl isomerase D
NM_198742	Etfdh	electron transfer flavoprotein dehydrogenase
NM_001107685	C2h4orf46	similar to human chromosome 4 open reading frame 46
NM_001108551	Tmem144	transmembrane protein 144
NM_199105	Gask1b	golgi associated kinase 1B
NM_001083811	Gria2	glutamate ionotropic receptor AMPA type subunit 2
NM_017261	Gria2	glutamate ionotropic receptor AMPA type subunit 2
NM_031317	Pdgfc	platelet derived growth factor C
NM_022403	Tdo2	tryptophan 2,3-dioxygenase
NM_022227	Asic5	acid sensing ion channel subunit family member 5
NM_012769	Gucy1b1	guanylate cyclase 1 soluble subunit beta 1
NM_017090	Gucy1a1	guanylate cyclase 1 soluble subunit alpha 1
NM_023968	Npy2r	neuropeptide Y receptor Y2
NM_022280	Lrat	lecithin retinol acyltransferase
NM_012559	Fgg	fibrinogen gamma chain
NM_052797	Fga	fibrinogen alpha chain
NM_020071	Fgb	fibrinogen beta chain
NM_021757	Plrg1	pleiotropic regulator 1
NM_001100700	Sfrp2	secreted frizzled-related protein 2
NM_198769	Tlr2	toll-like receptor 2
NM_001108552	Trim2	tripartite motif-containing 2
NM_001106437	Fhdc1	FH2 domain containing 1
NM_021763	Arfip1	ADP-ribosylation factor interacting protein 1
NM_001108553	Tmem154	transmembrane protein 154
NM_001004448	Dear	dual endothelin 1, angiotensin II receptor
NM_001134592	Fhip1a	FHF complex subunit HOOK interacting protein 1A
NM_017153	Rps3a	ribosomal protein S3a
NM_001108555	Lrba	LPS responsive beige-like anchor protein
NM_001109391	Mab21l2	mab-21 like 2
NM_001009691	Dclk2	doublecortin-like kinase 2
NM_001195832	Dclk2	doublecortin-like kinase 2
NM_017079	Cd1d1	CD1d1 molecule
NM_001107702	Fcrl2	Fc receptor-like 2
NM_001025685	Cd5l	Cd5 molecule-like
NM_001106450	Etv3	ETS variant transcription factor 3
NM_001100992	Etv3l	ETS variant transcription factor 3 like
NM_001107701	Lrrc71	leucine rich repeat containing 71
NM_001134959	Pear1	platelet endothelial aggregation receptor 1
NM_021589	Ntrk1	neurotrophic receptor tyrosine kinase 1
NM_022212	Insrr	insulin receptor-related receptor
NM_207605	Sh2d2a	SH2 domain containing 2A
NM_001107700	Prcc	proline rich mitotic checkpoint control factor
NM_053707	Hdgf	heparin binding growth factor
NM_001007637	mrpl24	mitochondrial ribosomal protein L24
NM_001014173	Mettl25b	methyltransferase like 25B
NM_001007741	Isg20l2	interferon stimulated exonuclease gene 20-like 2
NM_017244	Crabp2	cellular retinoic acid binding protein 2
NM_001308239	Nes	nestin
NM_012987	Nes	nestin
NM_001033665	Bcan	brevican
NM_012916	Bcan	brevican
NM_022285	Hapln2	hyaluronan and proteoglycan link protein 2
NM_001024979	Gpatch4	G patch domain containing 4
NM_001106440	Naxe	NAD(P)HX epimerase
NM_001191709	Iqgap3	IQ motif containing GTPase activating protein 3
NM_030860	Mef2d	myocyte enhancer factor 2D
NM_183054	Rhbg	Rh family B glycoprotein
NM_001108556	Tsacc	TSSK6 activating co-chaperone
NM_199091	Cct3	chaperonin containing TCP1 subunit 3
NM_001004226	Glmp	glycosylated lysosomal membrane protein
NM_001033896	Tmem79	transmembrane protein 79
NM_013414	Bglap	bone gamma-carboxyglutamate protein
NM_001108947	Slc25a44	solute carrier family 25, member 44
NM_001012078	Sema4a	semaphorin 4A
NM_001002016	Lmna	lamin A/C
NM_001107687	Rab25	RAB25, member RAS oncogene family
NM_001106441	Lamtor2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2
NM_001107688	Ubqln4	ubiquilin 4
NM_001106442	Ssr2	signal sequence receptor subunit 2
NM_001012079	Arhgef2	Rho/Rac guanine nucleotide exchange factor 2
NM_001109185		
NM_031667	Syt11	synaptotagmin 11
NM_001024797	Gon4l	gon-4 like
NM_001106443	Msto1	misato mitochondrial distribution and morphology regulator 1
NM_001011950	Dap3	death associated protein 3
NM_001107689	Ash1l	ASH1 like histone lysine methyltransferase
NM_031840	Fdps	farnesyl diphosphate synthase
NM_012624	Pklr	pyruvate kinase L/R
NM_001014254	Clk2	CDC-like kinase 2
NM_031724	Scamp3	secretory carrier membrane protein 3
NM_001107690	Entrep3	endosomal transmembrane epsin interactor 3
NM_001127639	Gba1	glucosylceramidase beta 1
NM_001100667	Mtx1	Metaxin 1
NM_001305458	Thbs3	thrombospondin 3
NM_012602	Muc1	mucin 1, cell surface associated
NM_001107691	Trim46	tripartite motif-containing 46
NM_001106444	Krtcap2	keratinocyte associated protein 2
NM_001109331	Dpm3	dolichyl-phosphate mannosyltransferase subunit 3, regulatory
NM_001106445	Slc50a1	solute carrier family 50 member 1
NM_053599	Efna1	ephrin A1
NM_001107692	Efna4	ephrin A4
NM_020308	Adam15	ADAM metallopeptidase domain 15
NM_001106446	Zbtb7b	zinc finger and BTB domain containing 7B
NM_001110138	Flad1	flavin adenine dinucleotide synthetase 1
NM_053614	Lenep	lens epithelial protein
NM_001135749	Cks1b	CDC28 protein kinase regulatory subunit 1B
NM_053517	Shc1	SHC adaptor protein 1
NM_001164060	Shc1	SHC adaptor protein 1
NM_001106447	Pygo2	pygopus family PHD finger 2
NM_001100976	Pbxip1	PBX homeobox interacting protein 1
NM_001008352	Pmvk	phosphomevalonate kinase
NM_019315	Kcnn3	potassium calcium-activated channel subfamily N member 3
NM_031006	Adar	adenosine deaminase, RNA-specific
NM_019297	Chrnb2	cholinergic receptor nicotinic beta 2 subunit
NM_001106448	Ube2q1	ubiquitin conjugating enzyme E2 Q1
NM_017020	Il6r	interleukin 6 receptor
NM_001024798	Ubap2l	ubiquitin associated protein 2-like
NM_001014174	Ns5atp4	NS5A transactivated protein 4
NM_001109186	Cfap141	cilia and flagella associated protein 141
NM_001301285	Tpm3	tropomyosin 3
NM_173111	Tpm3	tropomyosin 3
NM_001301286	Tpm3	tropomyosin 3
NM_057208	Tpm3	tropomyosin 3
NM_053597	Rps27	ribosomal protein S27
NM_031092	Rab13	RAB13, member RAS oncogene family
NM_019213	Jtb	jumping translocation breakpoint
NM_001134577	Slc39a1	solute carrier family 39 member 1
NM_001024888	Gatad2b	GATA zinc finger domain containing 2B
NM_001106439	Slc27a3	solute carrier family 27 member 3
NM_012613	Npr1	natriuretic peptide receptor 1
NM_001025648	Snapin	SNAP-associated protein
NM_001170576	Snapin	SNAP-associated protein
NM_001014175	Chtop	chromatin target of PRMT1
NM_001007636	S100a1	S100 calcium binding protein A1
NM_001191607	S100a13	S100 calcium binding protein A13
NM_001108557	S100a16	S100 calcium binding protein A16
NM_053681	S100a3	S100 calcium binding protein A3
NM_012618	S100a4	S100 calcium-binding protein A4
NM_001106438	S100a5	S100 calcium binding protein A5
NM_053485	S100a6	S100 calcium binding protein A6
NM_001109471	S100a7a	S100 calcium binding protein A7A
NM_053822	S100a8	S100 calcium binding protein A8
NM_053587	S100a9	S100 calcium binding protein A9
NM_176076	S100vp	S100 calcium-binding protein, ventral prostate
NM_001109187	S100a7l2	S100 calcium binding protein A7 like 2
NM_001271271	Prr9	proline rich 9
NM_021864	Sprr1a	small proline-rich protein 1A
NM_031536	Smcp	sperm mitochondria-associated cysteine-rich protein
NM_001109188	Lce1f	late cornified envelope 1F
NM_001002290	Kprp	keratinocyte proline-rich protein
NM_001109493	Lce1e	late cornified envelope 1E
NM_001109500	Lce1m	late cornified envelope 1M
NM_031114	S100a10	S100 calcium binding protein A10
NM_001100985	Spopfm2l2	speckle-type BTB/POZ protein family member 2 like 1
NM_001025017	Them4	thioesterase superfamily member 4
NM_001108558	Them5	thioesterase superfamily member 5
NM_001109189	Lingo4	leucine rich repeat and Ig domain containing 4
NM_001014038	Tdrkh	tudor and KH domain containing
NM_001101018	Oaz3	ornithine decarboxylase antizyme 3
NM_001007696	mrpl9	mitochondrial ribosomal protein L9
NM_001144957	Riiad1	regulatory subunit of type II PKA R-subunit domain containing 1
NM_001109190	Celf3	CUGBP, Elav-like family member 3
NM_001110151	Snx27	sorting nexin 27
NM_152847	Snx27	sorting nexin 27
NM_001108948	Tuft1	tuftelin 1
NM_001107693	Pogz	pogo transposable element derived with ZNF domain
NM_031629	Psmb4	proteasome 20S subunit beta 4
NM_080892		
NM_001107694	Rfx5	regulatory factor X5
NM_031083	Pi4kb	phosphatidylinositol 4-kinase beta
NM_031331	Psmd4	proteasome 26S subunit ubiquitin receptor, non-ATPase 4
NM_001042621	Pip5k1a	phosphatidylinositol-4-phosphate 5-kinase, type 1, alpha
NM_001107695	Vps72	vacuolar protein sorting 72 homolog
NM_001106449	Tmod4	tropomodulin 4
NM_001270650	Tmod4	tropomodulin 4
NM_001270651	Tmod4	tropomodulin 4
NM_001270652	Tmod4	tropomodulin 4
NM_001270653	Tmod4	tropomodulin 4
NM_001107696	Scnm1	sodium channel modifier 1
NM_001024302	Lysmd1	LysM domain containing 1
NM_001014039	Tnfaip8l2	TNF alpha induced protein 8 like 2
NM_017308	Sema6c	semaphorin 6C
NM_001013912	Mllt11	MLLT11, transcription factor 7 cofactor
NM_001039044	Cdc42se1	CDC42 small effector 1
NM_001007638	C2h1orf56	similar to human chromosome 1 open reading frame 56
NM_001128187	Bnipl	BCL2 interacting protein like
NM_001007697	Prune1	prune exopolyphosphatase 1
NM_001025118	Mindy1	MINDY lysine 48 deubiquitinase 1
NM_001033700	Cers2	ceramide synthase 2
NM_001271175	Setdb1	SET domain bifurcated histone lysine methyltransferase 1
NM_012780	Arnt	aryl hydrocarbon receptor nuclear translocator
NM_031560	Ctsk	cathepsin K
NM_017320	Ctss	cathepsin S
NM_001108949	Hormad1	HORMA domain containing 1
NM_001007698	Golph3l	golgi phosphoprotein 3-like
NM_001033974	Ensa	endosulfine alpha
NM_021842	Ensa	endosulfine alpha
NM_021846	Mcl1	MCL1 apoptosis regulator, BCL2 family member
NM_001034012	Adamtsl4	ADAMTS-like 4
NM_053882	Ecm1	extracellular matrix protein 1
NM_001014040	Tars2	threonyl-tRNA synthetase 2, mitochondrial
NM_001108559	Prpf3	pre-mRNA processing factor 3
NM_001126094	Mrps21	mitochondrial ribosomal protein S21
NM_001287116	Mrps21	mitochondrial ribosomal protein S21
NM_001134593	Ciart	circadian associated repressor of transcription
NM_001014255	Aph1a	aph-1 homolog A, gamma secretase subunit
NM_001013200	Anp32e	acidic nuclear phosphoprotein 32 family member E
NM_001025119	Plekho1	pleckstrin homology domain containing O1
NM_172072	Vps45	vacuolar protein sorting 45 homolog
NM_001107697	Otud7b	OTU deubiquitinase 7B
NM_001191096	Mtmr11	myotubularin related protein 11
NM_001011951	Sf3b4	splicing factor 3B subunit 4
NM_057210	Sv2a	synaptic vesicle glycoprotein 2a
NM_001071776	Bola1	bolA family member 1
NM_001315493	H2ac18	H2A clustered histone 18
NM_001123469	H4c14	H4 clustered histone 14
NM_001100836	Fcgr1a	Fc gamma receptor 1A
NM_001012080	Hjv	hemojuvelin BMP co-receptor
NM_001008767	Txnip	thioredoxin interacting protein
NM_001109571	Polr3gl	RNA polymerase III subunit GL
NM_001024980	Ankrd34a	ankyrin repeat domain 34A
NM_001024303	Lix1l	limb and CNS expressed 1 like
NM_001271138	Rbm8a	RNA binding motif protein 8A
NM_001025684	Pex11b	peroxisomal biogenesis factor 11 beta
NM_001107699	Itga10	integrin subunit alpha 10
NM_031784	Pias3	protein inhibitor of activated STAT, 3
NM_001109340	Nudt17	nudix hydrolase 17
NM_001012081	Polr3c	RNA polymerase III subunit C
NM_001108560	Rnf115	ring finger protein 115
NM_031712	Pdzk1	PDZ domain containing 1
NM_001139486	Gpr89b	G protein-coupled receptor 89B
NM_153465	Gja8	gap junction protein, alpha 8
NM_019280	Gja5	gap junction protein, alpha 5
NM_001031645	Acp6	acid phosphatase 6, lysophosphatidic
NM_144739	Fmo5	flavin containing dimethylaniline monoxygenase 5
NM_022627	Prkab2	protein kinase AMP-activated non-catalytic subunit beta 2
NM_001025686	Sec22b	SEC22 homolog B, vesicle trafficking protein
NM_024358	Notch2	notch receptor 2
NM_001109600	Adam30	ADAM metallopeptidase domain 30
NM_173094	Hmgcs2	3-hydroxy-3-methylglutaryl-CoA synthase 2
NM_031620	Phgdh	phosphoglycerate dehydrogenase
NM_012584	Hsd3b5	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5
NM_017265	Hsd3b2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2
NM_001042619	Hsd3b3	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 3
NM_032082	Hao2	hydroxyacid oxidase 2
NM_001168641	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)
NM_001106451	Tbx15	T-box transcription factor 15
NM_001107705	Wdr3	WD repeat domain 3
NM_001013201	Gdap2	ganglioside-induced differentiation-associated-protein 2
NM_001014041	Tent5c	terminal nucleotidyltransferase 5C
NM_001106452	Man1a2	mannosidase, alpha, class 1A, member 2
NM_001024244	Vtcn1	V-set domain containing T cell activation inhibitor 1
NM_001106453	Trim45	tripartite motif-containing 45
NM_001106454	Ttf2	transcription termination factor 2
NM_019243	Ptgfrn	prostaglandin F2 receptor inhibitor
NM_012830	Cd2	Cd2 molecule
NM_001106455	Igsf3	immunoglobulin superfamily, member 3
NM_012504	Atp1a1	ATPase Na+/K+ transporting subunit alpha 1
NM_001106456	Mab21l3	mab-21 like 3
NM_001107707	Slc22a15	solute carrier family 22, member 15
NM_001106457	Nhlh2	nescient helix loop helix 2
NM_017131	Casq2	calsequestrin 2
NM_001109584	Vangl1	VANGL planar cell polarity protein 1
NM_001277055	Ngf	nerve growth factor
NM_022589	Tspan2	tetraspanin 2
NM_013116	Tshb	thyroid stimulating hormone subunit beta
NM_012810	Sycp1	synaptonemal complex protein 1
NM_001012182	Sike1	suppressor of IKBKE 1
NM_054006	Csde1	cold shock domain containing E1
NM_080766	Nras	NRAS proto-oncogene, GTPase
