raw_ids	SYMBOL	GENENAME
NM_001279833	KPNB1	karyopherin subunit beta 1
NM_001280184	SPATA32	spermatogenesis associated 32
NM_001280093	CCDC103	coiled-coil domain containing 103
NM_001246445	TMEM101	transmembrane protein 101
NM_001251895	PSME3	proteasome activator subunit 3
NM_001252014	VPS25	vacuolar protein sorting 25 homolog
NM_001280297	TUBG2	tubulin gamma 2
NM_001280021	TUBG1	tubulin gamma 1
NM_001279916	NKIRAS2	NFKB inhibitor interacting Ras like 2
NM_001144837	KRT17	keratin 17
NM_001144838	KRT16	keratin 16
NM_001098552	KRT32	keratin 32
NM_001009079	KRT41	keratin 41
NM_001098551	KRT31	keratin 31
NM_001110820	KRT33A	keratin 33A
NM_001195152	KRTAP9-2	keratin-associated protein 9-2
NM_001247982	KRTAP4-4	keratin associated protein 4-4
NM_001098563	KRT25	keratin 25
NM_001246642	PSMD3	proteasome 26S subunit, non-ATPase 3
NM_001243847	MIEN1	migration and invasion enhancer 1
NM_001248010	FBXO47	F-box protein 47
NM_001246613	CWC25	CWC25 spliceosome associated protein homolog
NM_001194929	ZNHIT3	zinc finger HIT-type containing 3
NM_001280392	HEATR9	HEAT repeat containing 9
NM_001280520	NLE1	notchless homolog 1
NM_001302408	ZNF207	zinc finger protein 207
NM_001280267	TRAF4	TNF receptor associated factor 4
NM_001009147	ALDOC	aldolase, fructose-bisphosphate C
NM_001242622	TMEM199	transmembrane protein 199
NM_001251914	TMEM97	transmembrane protein 97
NM_001280230	WSB1	WD repeat and SOCS box containing 1
NM_001252000	ZSWIM7	zinc finger SWIM-type containing 7
NM_001280175	SHMT1	serine hydroxymethyltransferase 1
NM_001279839	DRC3	dynein regulatory complex subunit 3
NM_001246461	PLD6	phospholipase D family member 6
NM_001281813	TVP23B	trans-golgi network vesicle protein 23 homolog B
NM_001281811	TVP23B	trans-golgi network vesicle protein 23 homolog B
NM_001246543	TEKT3	tektin 3
NM_001009034	ELAC2	elaC ribonuclease Z 2
NM_001280356	NDEL1	nudE neurodevelopment protein 1 like 1
NM_001204512	NME1	NME/NM23 nucleoside diphosphate kinase 1
NM_001204511	NME1	NME/NM23 nucleoside diphosphate kinase 1
NM_001242621	DYNLL2	dynein light chain LC8-type 2
NM_001317011	SEPTIN4	septin 4
NM_001280304	RNFT1	ring finger protein, transmembrane 1
NM_001246550	PPM1D	protein phosphatase, Mg2+/Mn2+ dependent 1D
NM_001302406	STRADA	STE20 related adaptor alpha
NM_001009166	ICAM2	intercellular adhesion molecule 2
NM_001144834	DDX5	DEAD-box helicase 5
NM_001242624	C17H17orf58	chromosome 17 C17orf58 homolog
NM_001246433	KPNA2	karyopherin subunit alpha 2
NM_001246599	SSTR2	somatostatin receptor 2
NM_001251848	MTNAP1	mitochondrial nucleoid associated protein 1
NM_001280461	SLC16A5	solute carrier family 16 member 5
NM_001048048	JPT1	Jupiter microtubule associated homolog 1
NM_001246618	SLC25A19	solute carrier family 25 member 19
NM_001280448	H3-3B	H3.3 histone B
NM_001280501	WBP2	WW domain binding protein 2
NM_001280504	MRPL38	mitochondrial ribosomal protein L38
NM_001280223	JMJD6	jumonji domain containing 6, arginine demethylase and lysine hydroxylase
NM_001034118	SRSF2	serine and arginine rich splicing factor 2
NM_001246507	BIRC5	baculoviral IAP repeat containing 5
NM_001279989	EIF4A3	eukaryotic translation initiation factor 4A3
NM_001280289	ENDOV	endonuclease V
NM_001134769	ACTG1	actin gamma 1
NM_001280421	LOC101058250	uncharacterized LOC101058250
NM_001246429	P4HB	prolyl 4-hydroxylase subunit beta
NM_001246434	ARHGDIA	Rho GDP dissociation inhibitor alpha
NM_001280130	PCYT2	phosphate cytidylyltransferase 2, ethanolamine
NM_001320164	GPS1	G protein pathway suppressor 1
NM_001246469	TEX19	testis expressed 19
NM_001280234	FAM210A	family with sequence similarity 210 member A
NM_001280319	KDSR	3-ketodihydrosphingosine reductase
NM_001246579	CABYR	calcium binding tyrosine phosphorylation regulated
NM_001242586	RPRD1A	regulation of nuclear pre-mRNA domain containing 1A
NM_001279810	POLI	DNA polymerase iota
NM_001280235	VAPA	VAMP associated protein A
NM_001246582	TYMS	thymidylate synthetase
NM_001045496	USP14	ubiquitin specific peptidase 14
NM_001246581	SS18	SS18 subunit of BAF chromatin remodeling complex
NM_001009137	TTR	transthyretin
NM_001135736	ATP5F1A	ATP synthase F1 subunit alpha
NM_001280103	CFAP53	cilia and flagella associated protein 53
NM_001279819	C18H18orf54	chromosome 18 C18orf54 homolog
NM_001246373	NARS1	asparaginyl-tRNA synthetase 1
NM_001287841	LOC101059067	hypothetical protein
NM_001280262	LOC101056901	uncharacterized LOC101056901
NM_001246419	CNDP2	carnosine dipeptidase 2
NM_001243070	MBP	myelin basic protein
NM_001280194	ELAVL1	ELAV like RNA binding protein 1
NM_001280525	PIAS4	protein inhibitor of activated STAT 4
NM_001280155	SIRT2	sirtuin 2
NM_001246607	ACSBG2	acyl-CoA synthetase bubblegum family member 2
NM_001280530	PEPD	peptidase D
NM_001280429	GPI	glucose-6-phosphate isomerase
NM_001246407	ZNF565	zinc finger protein 565
NM_001009089	ZNF566	zinc finger protein 566
NM_001320165	SPINT2	serine peptidase inhibitor, Kunitz type 2
NM_001242410	GPR4	G protein-coupled receptor 4
NM_001170592	NCR1	natural cytotoxicity triggering receptor 1
NM_001145823	GPX4	glutathione peroxidase 4
NM_001280513	CIRBP	cold inducible RNA binding protein
NM_001127368	OAZ1	ornithine decarboxylase antizyme 1
NM_001280308	ZNF555	zinc finger protein 555
NM_001246574	DAPK3	death associated protein kinase 3
NM_001252514	RPL36	ribosomal protein L36
NM_001246415	RANBP3	RAN binding protein 3
NM_001280450	GTF2F1	general transcription factor IIF subunit 1
NM_001280428	TUBB4A	tubulin beta 4A class IVa
NM_001280150	STXBP2	syntaxin binding protein 2
NM_001131004	TRAPPC5	trafficking protein particle complex subunit 5
NM_001251886	SNAPC2	small nuclear RNA activating complex polypeptide 2
NM_001280516	TIMM44	translocase of inner mitochondrial membrane 44
NM_001246631	ZNF266	zinc finger protein 266
NM_001204428	PPAN	peter pan homolog (Drosophila)
NM_001009946	ICAM1	intercellular adhesion molecule 1
NM_001194939	ICAM4	intercellular adhesion molecule 4
NM_001009167	ICAM3	intercellular adhesion molecule 3
NM_001279961	KEAP1	kelch like ECH associated protein 1
NM_001279781	ODAD3	outer dynein arm docking complex subunit 3
NM_001280104	CNN1	calponin 1
NM_001280443	ZNF20	zinc finger protein 20
NM_001246464	FARSA	phenylalanyl-tRNA synthetase subunit alpha
NM_001280156	TRMT1	tRNA methyltransferase 1
NM_001289426	ASF1B	anti-silencing function 1B histone chaperone
NM_001302407	LRRC37B	leucine rich repeat containing 37B
NM_001302413	CCDC105	coiled-coil domain containing 105
NM_001242371	RAB8A	RAB8A, member RAS oncogene family
NM_001242373	HSH2D	hematopoietic SH2 domain containing
NM_001246384	AP1M1	adaptor related protein complex 1 subunit mu 1
NM_001246637	ABHD8	abhydrolase domain containing 8
NM_001177815	JAK3	Janus kinase 3
NM_001252032	RPL18A	ribosomal protein L18a
NM_001280365	ISYNA1	inositol-3-phosphate synthase 1
NM_001098565	COMP	cartilage oligomeric matrix protein
NM_001246588	DDX49	DEAD-box helicase 49
NM_001205195	MEF2B	myocyte enhancer factor 2B
NM_001197183	BORCS8	BLOC-1 related complex subunit 8
NM_001246595	SUGP1	SURP and G-patch domain containing 1
NM_001246428	WDR88	WD repeat domain 88
NM_001110821	SCN1B	sodium voltage-gated channel beta subunit 1
NM_001256590	LSR	lipolysis stimulated lipoprotein receptor
NM_001109693	HAMP	hepcidin antimicrobial peptide
NM_001279926	HAUS5	HAUS augmin like complex subunit 5
NM_001279991	PROSER3	proline and serine rich 3
NM_001083623	TYROBP	transmembrane immune signaling adaptor TYROBP
NM_001302762	OVOL3	ovo like zinc finger 3
NM_001251986	PSMD8	proteasome 26S subunit, non-ATPase 8
NM_001280153	HNRNPL	heterogeneous nuclear ribonucleoprotein L
NM_001276259	IFNL4	interferon, lambda 4
NM_001280426	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component
NM_001146709	SELENOV	selenoprotein V
NM_001280292	HIPK4	homeodomain interacting protein kinase 4
NM_001246513	EGLN2	egl-9 family hypoxia inducible factor 2
NM_001246526	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1
NM_001098564	BCKDHA	branched chain keto acid dehydrogenase E1 subunit alpha
NM_001280183	LYPD4	LY6/PLAUR domain containing 4
NM_001246532	DMRTC2	DMRT like family C2
NM_001280489	TMEM145	transmembrane protein 145
NM_001009031	PLAUR	plasminogen activator, urokinase receptor
NM_001246560	SMG9	SMG9 nonsense mediated mRNA decay factor
NM_001246644	ZNF234	zinc finger protein 234
NM_001246590	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
NM_001280377	RSPH6A	radial spoke head 6 homolog A
NM_001246629	NAPA	NSF attachment protein alpha
NM_001280445	RUVBL2	RuvB like AAA ATPase 2
NM_001279856	KASH5	KASH domain containing 5
NM_001246387	AKT1S1	AKT1 substrate 1
NM_001280030	VRK3	VRK serine/threonine kinase 3
NM_001042622	SIGLEC13	sialic acid binding Ig like lectin 13
NM_001307974	ERVV-2	endogenous retrovirus group V member 2, envelope
NM_001280159	ZNF331	zinc finger protein 331
NM_001009027	LILRB5	leukocyte immunoglobulin like receptor B5
NM_001008980	LILRB2	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2
NM_001008979	LILRB1	leukocyte immunoglobulin like receptor B1
NM_001009045	LILRB4	leukocyte immunoglobulin like receptor B4
NM_001104608	KIR2DL3	killer cell immunoglobulin-like receptor
NM_001104609	KIR3DL5	killer cell immunoglobulin-like receptor
NM_001280166	DNAAF3	dynein axonemal assembly factor 3
NM_001279937	COX6B2	cytochrome c oxidase subunit 6B2
NM_001246395	ZSCAN5A	zinc finger and SCAN domain containing 5A
NM_001279993	LOC469022	zinc finger protein 420-like
NM_001099345	ZNF471	zinc finger protein 471
NM_001280237	AURKC	aurora kinase C
NM_001280353	ZNF134	zinc finger protein 134
NM_001246598	ZNF552	zinc finger protein 552
NM_001246438	ZNF8	zinc finger protein 8
NM_001246506	TMX4	thioredoxin related transmembrane protein 4
NM_001009094	SNAP25	synaptosome associated protein 25
NM_001246653	BANF2	BANF family member 2
NM_001280290	KIZ	kizuna centrosomal protein
NM_001280425	RALY	RALY heterogeneous nuclear ribonucleoprotein
NM_001280440	PIGU	phosphatidylinositol glycan anchor biosynthesis class U
NM_001280459	UQCC1	ubiquinol-cytochrome c reductase complex assembly factor 1
NM_001246652	CTNNBL1	catenin beta like 1
NM_001242592	RPRD1B	regulation of nuclear pre-mRNA domain containing 1B
NM_001279887	ZHX3	zinc fingers and homeoboxes 3
NM_001280020	STK4	serine/threonine kinase 4
NM_001135853	WFDC12	WAP four-disulfide core domain 12
NM_001205079	PEDS1	plasmanylethanolamine desaturase 1
NM_001280008	SDCBP2	syndecan binding protein 2
NM_001244674	NOP56	NOP56 ribonucleoprotein
NM_001009093	PRNP	prion protein
NM_001110206	PRNP	prion protein
NM_001280219	CDS2	CDP-diacylglycerol synthase 2
NM_001279910	CHGB	chromogranin B
NM_001280394	SEC23B	SEC23 homolog B, COPII coat complex component
NM_001114622	GZF1	GDNF inducible zinc finger protein 1
NM_001302401	DUSP15	dual specificity phosphatase 15
NM_001033034	XKR7	XK related 7
NM_001280363	TM9SF4	transmembrane 9 superfamily member 4
NM_001243277	BPIFA2	BPI fold containing family A member 2
NM_001243278	BPIFA3	BPI fold containing family A member 3
NM_001044379	C20H20orf144	chromosome 20 C20orf144 homolog
NM_001302415	CHMP4B	charged multivesicular body protein 4B
NM_001098556	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
NM_001280434	AHCY	adenosylhomocysteinase
NM_001319873	BPI	bactericidal permeability increasing protein
NM_001279967	OSER1	oxidative stress responsive serine rich 1
NM_001280388	SERINC3	serine incorporator 3
NM_001246399	TOMM34	translocase of outer mitochondrial membrane 34
NM_001135850	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
NM_001135854	WFDC5	WAP four-disulfide core domain 5
NM_001135851	PI3	peptidase inhibitor 3
NM_001009138	SEMG2	semenogelin 2
NM_001135852	SLPI	secretory leukocyte peptidase inhibitor
NM_001246408	SYS1	SYS1 golgi trafficking protein
NM_001251838	ZSWIM1	zinc finger SWIM-type containing 1
NM_001280116	SLC35C2	solute carrier family 35 member C2
NM_001205077	UBE2V1	ubiquitin conjugating enzyme E2 V1
NM_001246616	AURKA	aurora kinase A
NM_001246362	CSTF1	cleavage stimulation factor subunit 1
NM_001280472	RAE1	ribonucleic acid export 1
NM_001193629	MTRNR2L3	MT-RNR2 like 3
NM_001280338	RBBP8NL	RBBP8 N-terminal like
NM_001280371	UCKL1	uridine-cytidine kinase 1 like 1
NM_001251908	SAMD10	sterile alpha motif domain containing 10
NM_001246571	TMEM50B	transmembrane protein 50B
NM_001280170	CCT8	chaperonin containing TCP1 subunit 8
NM_001071822	HUNK	hormonally up-regulated Neu-associated kinase
NM_001071823	MRAP	melanocortin 2 receptor accessory protein
NM_001128632	ADARB1	adenosine deaminase RNA specific B1
NM_001161794	ADARB1	adenosine deaminase RNA specific B1
NM_001280165	RWDD2B	RWD domain containing 2B
NM_001071811	MIS18A	MIS18 kinetochore protein A
NM_001044377	TCP10L	t-complex 10 like
NM_001246554	DONSON	DNA replication fork stabilization factor DONSON
NM_001098557	RCAN1	regulator of calcineurin 1
NM_001251919	GET1	guided entry of tail-anchored proteins factor 1
NM_001243973	LCA5L	lebercilin LCA5 like
NM_001309176	ERVH48-1	endogenous retrovirus group 48 member 1, envelope
NM_001280216	PTTG1IP	PTTG1 interacting protein
NM_001034122	ITGB2	integrin subunit beta 2
NM_001246614	FAM227A	family with sequence similarity 227 member A
NM_001302418	CYB5R3	cytochrome b5 reductase 3
NM_001280473	ATXN10	ataxin 10
NM_001280251	MED15	mediator complex subunit 15
NM_001280452	GGT5	gamma-glutamyltransferase 5
NM_001039963	SPECC1L	sperm antigen with calponin homology and coiled-coil domains 1 like
NM_001280490	EWSR1	EWS RNA binding protein 1
NM_001280523	THOC5	THO complex subunit 5
NM_001246365	PES1	pescadillo ribosomal biogenesis factor 1
NM_001280016	C22H22orf42	chromosome 22 C22orf42 homolog
NM_001251859	TMEM184B	transmembrane protein 184B
NM_001137663	SYNGR1	synaptogyrin 1
NM_001280208	XPNPEP3	X-prolyl aminopeptidase 3
NM_001244670	EP300	E1A binding protein p300
NM_001243967	RTL10	retrotransposon Gag like 10
NM_001280323	TANGO2	transport and golgi organization 2 homolog
NM_001038656	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
NM_001280420	RGL4	ral guanine nucleotide dissociation stimulator like 4
NM_001280518	PRAME	preferentially expressed antigen in melanoma
NM_001080152	TFIP11	tuftelin interacting protein 11
NM_001280536	SF3A1	splicing factor 3a subunit 1
NM_001246363	GAL3ST1	galactose-3-O-sulfotransferase 1
NM_001302421	LOC104003744	putative uncharacterized protein C22orf27
NM_001146700	SELENOM	selenoprotein M
NM_001246409	APOL3	apolipoprotein L3
NM_001246412	EIF3D	eukaryotic translation initiation factor 3 subunit D
NM_001135207	EIF3L	eukaryotic translation initiation factor 3 subunit L
NM_001280139	C22H22orf23	chromosome 22 C22orf23 homolog
NM_001280533	PICK1	protein interacting with PRKCA 1
NM_001280265	DDX17	DEAD-box helicase 17
NM_001246358	DNAL4	dynein axonemal light chain 4
NM_001251910	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
NM_001280414	RPL3	ribosomal protein L3
NM_001252517	ATF4	activating transcription factor 4
NM_001280160	ADSL	adenylosuccinate lyase
NM_001012438	MCHR1	melanin concentrating hormone receptor 1
NM_001040622	CYP2D6	cytochrome P450 family 2 subfamily D member 6
NM_001280261	ARFGAP3	ADP ribosylation factor GTPase activating protein 3
NM_001280258	NUP50	nucleoporin 50
NM_001280495	PPP6R2	protein phosphatase 6 regulatory subunit 2
NM_001280396	ARSA	arylsulfatase A
NM_001098558	CALM2	calmodulin 2
NM_001280339	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A
NM_001280126	RAB10	RAB10, member RAS oncogene family
NM_001246462	DRC1	dynein regulatory complex subunit 1
NM_001280096	MEMO1	mediator of cell motility 1
NM_001246551	CDC42EP3	CDC42 effector protein 3
NM_001204826	GTF2A1L	general transcription factor IIA subunit 1 like
NM_001205040	ASB3	ankyrin repeat and SOCS box containing 3
NM_001033911	RTN4	reticulon 4
NM_001280124	CCT7	chaperonin containing TCP1 subunit 7
NM_001280145	HTRA2	HtrA serine peptidase 2
NM_001280393	UXS1	UDP-glucuronate decarboxylase 1
NM_001251864	SH3YL1	SH3 and SYLF domain containing 1
NM_001286017	RNASEH1	ribonuclease H1
NM_001252001	RPS7	ribosomal protein S7
NM_001246367	CPSF3	cleavage and polyadenylation specific factor 3
NM_001246377	HPCAL1	hippocalcin like 1
NM_001279911	ODC1	ornithine decarboxylase 1
NM_001246647	PDIA6	protein disulfide isomerase family A member 6
NM_001242344	E2F6	E2F transcription factor 6
NM_001242625	PTRHD1	peptidyl-tRNA hydrolase domain containing 1
NM_001034119	HADHB	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
NM_001146697	SELENOI	selenoprotein I
NM_001280315	MAPRE3	microtubule associated protein RP/EB family member 3
NM_001302409	AGBL5	AGBL carboxypeptidase 5
NM_001246646	DNAJC5G	DnaJ heat shock protein family (Hsp40) member C5 gamma
NM_001280176	EIF2B4	eukaryotic translation initiation factor 2B subunit delta
NM_001280181	ZNF513	zinc finger protein 513
NM_001246455	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
NM_001280185	NRBP1	nuclear receptor binding protein 1
NM_001246369	YIPF4	Yip1 domain family member 4
NM_001246541	FAM98A	family with sequence similarity 98 member A
NM_001009157	SULT6B1	sulfotransferase family 6B member 1
NM_001280158	HNRNPLL	heterogeneous nuclear ribonucleoprotein L like
NM_001246561	MORN2	MORN repeat containing 2
NM_001204825	STON1	stonin 1
NM_001246502	ERLEC1	endoplasmic reticulum lectin 1
NM_001205039	GPR75	G protein-coupled receptor 75
NM_001243909	CLHC1	clathrin heavy chain linker domain containing 1
NM_001280161	CCT4	chaperonin containing TCP1 subunit 4
NM_001246396	GMCL1	germ cell-less 1, spermatogenesis associated
NM_001280246	C2AH2orf42	chromosome 2A C2orf42 homolog
NM_001280522	M1AP	meiosis 1 associated protein
NM_001280214	PTCD3	pentatricopeptide repeat domain 3
NM_001280281	STAM2	signal transducing adaptor molecule 2
NM_001308443	AOX1	aldehyde oxidase 1
NM_001246416	CCDC93	coiled-coil domain containing 93
NM_001246510	UBXN4	UBX domain protein 4
NM_001279953	ATF2	activating transcription factor 2
NM_001320117	TTN	titin
NM_001243105	SESTD1	SEC14 and spectrin domain containing 1
NM_001279932	PDE1A	phosphodiesterase 1A
NM_001246511	WDR12	WD repeat domain 12
NM_001173481	SPEG	striated muscle enriched protein kinase
NM_001246538	FARSB	phenylalanyl-tRNA synthetase subunit beta
NM_001280453	DAW1	dynein assembly factor with WD repeats 1
NM_001246549	PSMD1	proteasome 26S subunit, non-ATPase 1
NM_001242322	TMEM185B	transmembrane protein 185B
NM_001280295	LOC101058966	uncharacterized LOC101058966
NM_001251959	POLR2D	RNA polymerase II subunit D
NM_001280253	LOC742784	serine protease 40-like
NM_001246486	PLEKHB2	pleckstrin homology domain containing B2
NM_001243904	ERMN	ermin
NM_001280320	MARCHF7	membrane associated ring-CH-type finger 7
NM_001280418	SSB	small RNA binding exonuclease protection factor La
NM_001135623	HOXD10	homeobox D10
NM_001279769	PRKRA	protein activator of interferon induced protein kinase EIF2AK2
NM_001280151	HSPD1	heat shock protein family D (Hsp60) member 1
NM_001280196	FLACC1	flagellum associated containing coiled-coil domains 1
NM_001280201	STRADB	STE20 related adaptor beta
NM_001079920	ALS2	alsin Rho guanine nucleotide exchange factor ALS2
NM_001280182	CMKLR2	chemerin chemokine-like receptor 2
NM_001280190	FASTKD2	FAST kinase domains 2
NM_001135665	CRYGD	crystallin gamma D
NM_001135661	CRYGC	crystallin gamma C
NM_001246451	TNP1	transition protein 1
NM_001102661	CXCR2	C-X-C motif chemokine receptor 2
NM_001040447	CXCR1	C-X-C motif chemokine receptor 1
NM_001246564	AAMP	angio associated migratory cell protein
NM_001246448	CNOT9	CCR4-NOT transcription complex subunit 9
NM_001280369	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1
NM_001280247	TUBA4A	tubulin alpha 4a
NM_001280413	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
NM_001280270	MRPL44	mitochondrial ribosomal protein L44
NM_001302430	LOC100611798	uncharacterized LOC100611798
NM_001244635	PTMA	prothymosin alpha
NM_001280357	LOC101059252	uncharacterized LOC101059252
NM_001280171	ACKR3	atypical chemokine receptor 3
NM_001302528	SCLY	selenocysteine lyase
NM_001302403	LOC100614923	uncharacterized LOC100614923
NM_001280135	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1
NM_001302417	LOC454016	eukaryotic translation initiation factor 3 subunit C
NM_001098542	ANXA8L1	annexin A8-like 1
NM_001302429	LOC744661	uncharacterized LOC744661
NM_001009049	NKG2-C	NKG2-C type II integral membrane protein
NM_001009106	ZNG1B	Zn regulated GTPase metalloprotein activator 1B
NM_001242612	ISCA1	iron-sulfur cluster assembly 1
NM_001160375	KIR3DS1	killer cell immunoglobulin-like receptor, three domains, short cytoplasmic tail, 1
NM_001246608	DMAC2	distal membrane arm assembly component 2
NM_001009049	NKG2-C	NKG2-C type II integral membrane protein
NM_001104610	KIR2DL6	killer cell immunoglobulin-like receptor
NM_001271674	GCNA	germ cell nuclear acidic peptidase
NM_001009069	IFI6	interferon alpha inducible protein 6
NM_001246568	GSTM3	glutathione S-transferase mu 3
NM_001271672	TXNIP	thioredoxin interacting protein
NM_001246521	KIF3A	kinesin family member 3A
NM_001280441	LMNB1	lamin B1
NM_001130467	PATR-AL	major histocompatibility complex, class I, AL
NM_001256791	TOMM6	translocase of outer mitochondrial membrane 6
NM_001280083	FASTK	Fas activated serine/threonine kinase
NM_001113568	DEFB104	defensin, beta 104
NM_001110235	SPAG11B	sperm associated antigen 11B
NM_001110236	SPAG11B	sperm associated antigen 11B
NM_001009063	SPAG11B	sperm associated antigen 11B
NM_001110238	SPAG11B	sperm associated antigen 11B
NM_001110237	SPAG11B	sperm associated antigen 11B
NM_001246522	NAIF1	nuclear apoptosis inducing factor 1
NM_001246527	PTGES2	prostaglandin E synthase 2
NM_001246494	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2
NM_001280355	TMEM35A	transmembrane protein 35A
NM_001280189	CUL2	cullin 2
NM_001246477	PCID2	PCI domain containing 2
NM_001009066	B2M	beta-2-microglobulin
NM_001154577	SELENOW	selenoprotein W
NM_001246633	EHD2	EH domain containing 2
NM_001246619	SAE1	SUMO1 activating enzyme subunit 1
NM_001009055	LILRB3	leukocyte immunoglobulin like receptor B3
NM_001009056	LILRA6	leukocyte immunoglobulin like receptor A6
NM_001048050	KIR3DX1	killer cell immunoglobulin-like receptor, three domains, X1
NM_001009044	LILRA2	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2
NM_001008981	LOC449503	leukocyte immunoglobulin-like receptor, subfamily A, member 1-like
NM_001105154	KIR3DL1	killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 1
NM_001042624	FCAR	Fc alpha receptor
NM_001251846	RBM12	RNA binding motif protein 12
NM_001280505	XRCC6	X-ray repair cross complementing 6
NM_001280288	TUBA8	tubulin alpha 8
NM_001246650	LOC129143398	tubulin alpha-3 chain
