raw_ids	SYMBOL	GENENAME
NM_135405	CG12438	uncharacterized protein
NM_001298833	LManIII	Lysosomal alpha-mannosidase III
NM_135406	LManIII	Lysosomal alpha-mannosidase III
NM_135407	LManIV	Lysosomal alpha-mannosidase IV
NM_001298834	LManV	Lysosomal alpha-mannosidase V
NM_135408	LManV	Lysosomal alpha-mannosidase V
NM_135409	LManVI	Lysosomal alpha-mannosidase VI
NM_001273340	SoxN	SoxNeuro
NM_079996	SoxN	SoxNeuro
NM_175992	CG32986	uncharacterized protein
NM_175993	CG32987	uncharacterized protein
NM_175994	CG32988	uncharacterized protein
NM_175995	CG32983	uncharacterized protein
NM_135411	CG9483	uncharacterized protein
NM_001298835	CG42713	uncharacterized protein
NM_001201807	CG42713	uncharacterized protein
NM_001169444	Tsp29Fa	Tetraspanin 29Fa
NM_078791	Tsp29Fa	Tetraspanin 29Fa
NM_001298838	Tsp29Fa	Tetraspanin 29Fa
NM_078792	Tsp29Fb	Tetraspanin 29Fb
NM_164838	Tsp29Fb	Tetraspanin 29Fb
NM_001144337	Tsp29Fb	Tetraspanin 29Fb
NM_001298839	Argl	Argininosuccinate lyase
NM_001032063	Argl	Argininosuccinate lyase
NM_135413	Argl	Argininosuccinate lyase
NM_001298840	CG9515	uncharacterized protein
NM_001032062	CG9515	uncharacterized protein
NM_164839	C1GalTA	Core 1 Galactosyltransferase A
NM_135414	C1GalTA	Core 1 Galactosyltransferase A
NM_164840	C1GalTA	Core 1 Galactosyltransferase A
NM_001382136	CG46397	uncharacterized protein
NM_001201813	CG31886	uncharacterized protein
NM_135415	CG31886	uncharacterized protein
NM_001103659	CG31886	uncharacterized protein
NM_001273341	CG9525	uncharacterized protein
NM_135416	CG9525	uncharacterized protein
NM_175999	CG32985	uncharacterized protein
NM_176000	CG32984	uncharacterized protein
NM_001273342	CG18088	uncharacterized protein
NM_135418	CG18088	uncharacterized protein
NM_001273343	CG18088	uncharacterized protein
NM_001273344	CG9541	uncharacterized protein
NM_135419	CG9541	uncharacterized protein
NM_164841	CG13101	uncharacterized protein
NM_135420	CG13101	uncharacterized protein
NM_144304	CG18662	uncharacterized protein
NM_164842	rost	rolling stone
NM_001273346	rost	rolling stone
NM_001273345	rost	rolling stone
NM_001298841	CG9555	uncharacterized protein
NM_135421	CG9555	uncharacterized protein
NM_001273347	alien	alien
NM_135422	CG17906	uncharacterized protein
NM_078793	alien	alien
NM_001298842	alien	alien
NM_164843	alien	alien
NM_001201814	CG18661	uncharacterized protein
NM_144305	CG18661	uncharacterized protein
NM_078794	Try29F	Trypsin 29F
NM_001298843	Try29F	Trypsin 29F
NM_135423	CG9568	uncharacterized protein
NM_135424	CG13102	uncharacterized protein
NM_001259019	CG13102	uncharacterized protein
NM_135425	Rcd-1r	Rcd-1 related
NM_001298844	CG9582	uncharacterized protein
NM_135426	CG9582	uncharacterized protein
NM_164846	DIP-zeta	Dpr-interacting protein zeta
NM_164845	DIP-zeta	Dpr-interacting protein zeta
NM_001201815	DIP-zeta	Dpr-interacting protein zeta
NM_135430	CG12439	uncharacterized protein
NM_001298845	CG12439	uncharacterized protein
NM_164847	CG31609	uncharacterized protein
NM_176001	CG32982	uncharacterized protein
NM_001273349	CG32982	uncharacterized protein
NM_001273348	CG32982	uncharacterized protein
NM_001042884	CG32982	uncharacterized protein
NM_001169445	CG32982	uncharacterized protein
NM_001201816	CG32982	uncharacterized protein
NM_176002	CG32982	uncharacterized protein
NM_135432	CG13108	uncharacterized protein
NM_001273350	CG9586	uncharacterized protein
NM_135433	CG9586	uncharacterized protein
NM_001201817	tai	taiman
NM_001201818	tai	taiman
NM_001201819	tai	taiman
NM_001298846	aust	australin
NM_135434	aust	australin
NM_164850	borr	borealin-related
NM_135435	borr	borealin-related
NM_144378	lectin-30A	lectin-30A
NM_164851	Ggamma30A	G protein gamma subunit 30A
NM_001201820	Ggamma30A	G protein gamma subunit 30A
NM_080068	Ggamma30A	G protein gamma subunit 30A
NM_001298847	Ggamma30A	G protein gamma subunit 30A
NM_001169447	Ggamma30A	G protein gamma subunit 30A
NM_164852	Ggamma30A	G protein gamma subunit 30A
NM_001259021	Ggamma30A	G protein gamma subunit 30A
NM_001169446	Ggamma30A	G protein gamma subunit 30A
NM_001273357	CG17005	uncharacterized protein
NM_135436	CG17005	uncharacterized protein
NM_001273356	CG17005	uncharacterized protein
NM_001273358	CG17005	uncharacterized protein
NM_057599	Cks30A	Cyclin-dependent kinase subunit 30A
NM_164853	Eaat1	Excitatory amino acid transporter 1
NM_001201822	Eaat1	Excitatory amino acid transporter 1
NM_058080	Eaat1	Excitatory amino acid transporter 1
NM_001382082	Eaat1	Excitatory amino acid transporter 1
NM_001382081	Eaat1	Excitatory amino acid transporter 1
NM_164854	Eaat1	Excitatory amino acid transporter 1
NM_135437	CG3748	uncharacterized protein
NM_205941	CG3748	uncharacterized protein
NM_001259022	CG43350	uncharacterized protein
NM_001273359	CG43350	uncharacterized protein
NM_135438	CG13110	uncharacterized protein
NM_001103660	CG34181	uncharacterized protein
NM_135440	Shawl	Shaw-like
NM_001103661	Shawl	Shaw-like
NM_135441	Aldh	Aldehyde dehydrogenase
NM_001273361	Aldh	Aldehyde dehydrogenase
NM_001201824	CG4438	uncharacterized protein
NM_135442	CG4438	uncharacterized protein
NM_135443	Mco1	Multicopper oxidase 1
NM_001201826	Mco1	Multicopper oxidase 1
NM_001201825	Mco1	Multicopper oxidase 1
NM_001298848	Fbp2	Fat body protein 2
NM_078798	Fbp2	Fat body protein 2
NM_001298849	Fbp2	Fat body protein 2
NM_001201827	CG42847	uncharacterized protein
NM_001298850	FucTB	alpha1,3-fucosyltransferase B
NM_001298851	FucTB	alpha1,3-fucosyltransferase B
NM_135444	FucTB	alpha1,3-fucosyltransferase B
NM_080166	scat	scattered
NM_135445	CG3769	uncharacterized protein
NM_164855	numb	numb
NM_078799	numb	numb
NM_001273362	numb	numb
NM_001259024	Gdi	GDP dissociation inhibitor
NM_001298852	Gdi	GDP dissociation inhibitor
NM_078800	Gdi	GDP dissociation inhibitor
NM_001169449	CG33298	uncharacterized protein
NM_001169448	CG33298	uncharacterized protein
NM_205943	CG33298	uncharacterized protein
NM_205944	CG33298	uncharacterized protein
NM_205946	Oatp30B	Organic anion transporting polypeptide 30B
NM_135449	Oatp30B	Organic anion transporting polypeptide 30B
NM_164857	Oatp30B	Organic anion transporting polypeptide 30B
NM_135448	CG31883	uncharacterized protein
NM_205945	Oatp30B	Organic anion transporting polypeptide 30B
NM_135450	CG17855	uncharacterized protein
NM_135451	Cpr30B	Cuticular protein 30B
NM_135452	CG13113	uncharacterized protein
NM_135453	CG13114	uncharacterized protein
NM_164858	jp	junctophilin
NM_001382174	CG46468	uncharacterized protein
NM_001103663	jp	junctophilin
NM_001201829	jp	junctophilin
NM_001382120	jp	junctophilin
NM_078801	jp	junctophilin
NM_001201828	jp	junctophilin
NM_164859	brwl	brickwall
NM_135454	brwl	brickwall
NM_164860	Mtpalpha	Mitochondrial trifunctional protein alpha subunit
NM_135455	Mtpalpha	Mitochondrial trifunctional protein alpha subunit
NM_001298853	CG31709	uncharacterized protein
NM_164862	CG31709	uncharacterized protein
NM_001273363	gcm	glial cells missing
NM_057760	gcm	glial cells missing
NM_001201830	CG3841	uncharacterized protein
NM_135456	CG3841	uncharacterized protein
NM_135457	CG4382	uncharacterized protein
NM_135458	gcm2	gcm2
NM_164863	Trx2	Thioredoxin 2
NM_078802	Trx2	Thioredoxin 2
NM_164864	GlcAT-S	Glucuronyltransferase S
NM_001169451	GlcAT-S	Glucuronyltransferase S
NM_135459	GlcAT-S	Glucuronyltransferase S
NM_164865	CG31882	uncharacterized protein
NM_205948	Apoltp	Apolipoprotein lipid transfer particle
NM_001201831	CG33299	uncharacterized protein
NM_205949	CG33299	uncharacterized protein
NM_205950	Pka-C1	Protein kinase, cAMP-dependent, catalytic subunit 1
NM_164866	Pka-C1	Protein kinase, cAMP-dependent, catalytic subunit 1
NM_057629	Pka-C1	Protein kinase, cAMP-dependent, catalytic subunit 1
NM_001273364	hoip	hoi-polloi
NM_079975	hoip	hoi-polloi
NM_057634	pelo	pelota
NM_001273365	CG31710	uncharacterized protein
NM_001273366	CG31710	uncharacterized protein
NM_164867	CG31710	uncharacterized protein
NM_135461	CG4364	uncharacterized protein
NM_001273367	Nckx30C	Nckx30C
NM_143754	Nckx30C	Nckx30C
NM_164869	Nckx30C	Nckx30C
NM_164870	Nckx30C	Nckx30C
NM_001201832	Nckx30C	Nckx30C
NM_001273368	CG13116	uncharacterized protein
NM_135462	CG13116	uncharacterized protein
NM_135463	CG13117	uncharacterized protein
NM_001273369	CG13117	uncharacterized protein
NM_078803	Cyp4e3	Cytochrome P450 4e3
NM_057953	zf30C	zinc finger protein 30C
NM_164871	Taf11	TBP-associated factor 11
NM_058025	und	uninitiated
NM_001298854	und	uninitiated
NM_001273370	und	uninitiated
NM_135465	CG4017	uncharacterized protein
NM_135466	CG17633	uncharacterized protein
NM_001347761	ppk11	pickpocket 11
NM_135469	IP3K1	Inositol 1,4,5-triphosphate kinase 1
NM_001259025	IP3K1	Inositol 1,4,5-triphosphate kinase 1
NM_001201833	CG4036	uncharacterized protein
NM_135470	CG4036	uncharacterized protein
NM_135471	CG13123	uncharacterized protein
NM_001273372	CG13123	uncharacterized protein
NM_001273371	CG13123	uncharacterized protein
NM_001298855	Fkbp59	FK506-binding protein 59kD
NM_080156	Fkbp59	FK506-binding protein 59kD
NM_001103664	CG34183	uncharacterized protein
NM_001103665	CG4537	uncharacterized protein
NM_135474	mtDNA-helicase	mitochondrial DNA helicase
NM_080128	Bka	Bekka
NM_001273374	RpS2	Ribosomal protein S2
NM_057526	RpS2	Ribosomal protein S2
NM_001298856	RpS2	Ribosomal protein S2
NM_205954	Muc30E	Mucin 30E
NM_001169457	CG13124	uncharacterized protein
NM_001169454	CG13124	uncharacterized protein
NM_176003	CG13124	uncharacterized protein
NM_001169455	CG13124	uncharacterized protein
NM_135475	CG13124	uncharacterized protein
NM_001169453	CG13124	uncharacterized protein
NM_001169456	CG13124	uncharacterized protein
NM_001169452	CG13124	uncharacterized protein
NM_001144339	CG13124	uncharacterized protein
NM_135476	Etl1	Etl1
NM_057999	Srp54	Splicing regulatory protein 54
NM_078804	yip2	yippee interacting protein 2
NM_135477	CG5885	uncharacterized protein
NM_001316388	CG5885	uncharacterized protein
NM_135478	CG4598	uncharacterized protein
NM_001273375	CG4598	uncharacterized protein
NM_135479	CG4594	uncharacterized protein
NM_001273376	CG4594	uncharacterized protein
NM_135480	CG4592	uncharacterized protein
NM_001273377	CG4592	uncharacterized protein
NM_135481	TbCMF46	TbCMF46
NM_001273378	CG42366	uncharacterized protein
NM_164876	CG42366	uncharacterized protein
NM_164877	CG42367	uncharacterized protein
NM_164879	Cpr30F	Cuticular protein 30F
NM_001273379	Arglu1	Arginine and glutamate rich 1
NM_135483	Arglu1	Arginine and glutamate rich 1
NM_164880	Datp	Diadenosine tetraphosphatase
NM_001169458	CG4619	uncharacterized protein
NM_135485	CG4619	uncharacterized protein
NM_176005	CG5853	uncharacterized protein
NM_001273380	CG5853	uncharacterized protein
NM_001298857	CG5853	uncharacterized protein
NM_001298858	CG13126	uncharacterized protein
NM_135486	CG13126	uncharacterized protein
NM_135489	CG5846	uncharacterized protein
NM_001316389	CG5846	uncharacterized protein
NM_001298860	CG4658	uncharacterized protein
NM_001298861	CG4658	uncharacterized protein
NM_176008	CG4658	uncharacterized protein
NM_176007	CG4658	uncharacterized protein
NM_176006	CG4658	uncharacterized protein
NM_078805	Dref	DNA replication-related element factor
NM_001273382	Dref	DNA replication-related element factor
NM_078806	RpL13	Ribosomal protein L13
NM_001038802	RpL13	Ribosomal protein L13
NM_001273383	RpL13	Ribosomal protein L13
NM_001273384	bib	big brain
NM_057489	bib	big brain
NM_164884	CG31875	uncharacterized protein
NM_001201837	CG31875	uncharacterized protein
NM_001259029	CG31875	uncharacterized protein
NM_001201836	CG31875	uncharacterized protein
NM_135491	SoYb	Sister of Yb
NM_001259030	SoYb	Sister of Yb
NM_001298862	Ndf	Nucleosome-destabilizing factor
NM_135492	Ndf	Nucleosome-destabilizing factor
NM_001201838	Ndf	Nucleosome-destabilizing factor
NM_001298863	Trp1	Translocation protein 1
NM_057660	Trp1	Translocation protein 1
NM_001259031	Trp1	Translocation protein 1
NM_164885	Trp1	Translocation protein 1
NM_135493	CG13131	uncharacterized protein
NM_135494	CG13127	uncharacterized protein
NM_135495	obst-B	obstructor-B
NM_205955	CG33301	uncharacterized protein
NM_001298864	CG33301	uncharacterized protein
NM_205956	Cpr31A	Cuticular protein 31A
NM_057693	Pen	Pendulin
NM_135497	Spn31A	Serpin 31A
NM_135499	CG13133	uncharacterized protein
NM_001042886	CG34109	uncharacterized protein
NM_001273386	CG13135	uncharacterized protein
NM_164888	CG13135	uncharacterized protein
NM_164890	CG4839	uncharacterized protein
NM_135505	CG4839	uncharacterized protein
NM_135506	CG13137	uncharacterized protein
NM_001347812	Sur	Sulfonylurea receptor
NM_164891	Fum4	Fumarase 4
NM_135507	Ripalpha	RPA-interacting protein alpha
NM_001298865	RpL7	Ribosomal protein L7
NM_078807	RpL7	Ribosomal protein L7
NM_001103667	CG34159	uncharacterized protein
NM_135509	Snx17	Sorting nexin 17
NM_135510	CG5731	uncharacterized protein
NM_135511	CG5727	uncharacterized protein
NM_001347806	ath	athos
NM_135512	ath	athos
NM_001347805	ath	athos
NM_001201842	Npc1a	Niemann-Pick type C-1a
NM_001298868	Npc1a	Niemann-Pick type C-1a
NM_135513	Npc1a	Niemann-Pick type C-1a
NM_001298866	Npc1a	Niemann-Pick type C-1a
NM_001201840	Npc1a	Niemann-Pick type C-1a
NM_001201841	Npc1a	Niemann-Pick type C-1a
NM_001298867	Npc1a	Niemann-Pick type C-1a
NM_078808	Prosalpha6	Proteasome alpha6 subunit
NM_001298869	Prosalpha6	Proteasome alpha6 subunit
NM_001298870	CG5708	uncharacterized protein
NM_135515	CG5708	uncharacterized protein
NM_164893	CG5708	uncharacterized protein
NM_164894	ova	ovaries absent
NM_135516	ova	ovaries absent
NM_164895	eEF1delta	eukaryotic translation elongation factor 1 delta
NM_135517	eEF1delta	eukaryotic translation elongation factor 1 delta
NM_164896	mthl15	methuselah-like 15
NM_164897	mthl15	methuselah-like 15
NM_078809	me31B	maternal expression at 31B
NM_164898	me31B	maternal expression at 31B
NM_001273387	chico	chico
NM_164899	chico	chico
NM_001201843	chico	chico
NM_001169461	bsk	basket
NM_001169459	bsk	basket
NM_164900	bsk	basket
NM_164902	CG31717	uncharacterized protein
NM_001273388	CG31717	uncharacterized protein
NM_057614	Ror	Ror
NM_135518	CG5676	uncharacterized protein
NM_134321	Pten	Phosphatase and tensin homolog
NM_134322	Pten	Phosphatase and tensin homolog
NM_058076	Pten	Phosphatase and tensin homolog
NM_058074	Pten	Phosphatase and tensin homolog
NM_134320	Pten	Phosphatase and tensin homolog
NM_058075	Pten	Phosphatase and tensin homolog
NM_001169462	Pten	Phosphatase and tensin homolog
NM_001273389	Rsf1	Repressor splicing factor 1
NM_057653	Rsf1	Repressor splicing factor 1
NM_135519	REPTOR-BP	REPTOR-binding partner
NM_164905	REPTOR-BP	REPTOR-binding partner
NM_164903	REPTOR-BP	REPTOR-binding partner
NM_164904	REPTOR-BP	REPTOR-binding partner
NM_135520	Mob3	MOB kinase activator 3
NM_135521	CG4953	uncharacterized protein
NM_135522	CG4957	uncharacterized protein
NM_164906	Mulk	Multi-substrate lipid kinase
NM_057419	trk	trunk
NM_164907	Utx	Utx histone demethylase
NM_001273390	Utx	Utx histone demethylase
NM_164908	Utx	Utx histone demethylase
NM_135524	Utx	Utx histone demethylase
NM_001201844	Utx	Utx histone demethylase
NM_001038804	CG34043	uncharacterized protein
NM_135525	Ufd4	Ubiquitin fusion-degradation 4-like
NM_135526	Hand	hand
NM_164909	CYLD	Cylindromatosis
NM_164911	CYLD	Cylindromatosis
NM_135527	CYLD	Cylindromatosis
NM_164913	CG13138	uncharacterized protein
NM_135528	CG13138	uncharacterized protein
NM_001298872	nmd	no mitochondrial derivative
NM_135529	nmd	no mitochondrial derivative
NM_001298871	nmd	no mitochondrial derivative
NM_001298873	CG5390	uncharacterized protein
NM_135530	CG5390	uncharacterized protein
NM_135531	CG4968	uncharacterized protein
NM_078811	Cdk5alpha	Cdk5 activator-like protein
NM_001273391	Cdk5alpha	Cdk5 activator-like protein
NM_135532	l(2)SH0834	lethal (2) SH0834
NM_001273392	Usp14	Ubiquitin specific protease 14
NM_135533	Usp14	Ubiquitin specific protease 14
NM_135534	CG4972	uncharacterized protein
NM_001273395	CG5381	uncharacterized protein
NM_001273393	CG5381	uncharacterized protein
NM_135535	CG5381	uncharacterized protein
NM_001273394	CG5381	uncharacterized protein
NM_135536	CG4995	uncharacterized protein
NM_164914	CG4995	uncharacterized protein
NM_164915	CG4995	uncharacterized protein
NM_001273396	CG4995	uncharacterized protein
NM_057679	RnrL	Ribonucleoside diphosphate reductase large subunit
NM_001103669	Schip1	Schwannomin interacting protein 1
NM_001347808	Schip1	Schwannomin interacting protein 1
NM_135538	Cox10	Cytochrome c oxidase assembly factor 10
NM_001273397	GATAd	GATAd
NM_135539	GATAd	GATAd
NM_001273398	GATAd	GATAd
NM_057875	SamDC	S-adenosylmethionine decarboxylase
NM_001273399	CG31715	uncharacterized protein
NM_164917	CG31715	uncharacterized protein
NM_058130	Sps2	Selenophosphate synthetase 2
NM_001273400	Sps2	Selenophosphate synthetase 2
NM_135540	Frmd5	FERM domain containing
NM_001169463	CG34367	uncharacterized protein
NM_001273402	CG34367	uncharacterized protein
NM_001103670	CG34367	uncharacterized protein
NM_135543	CtsL4	Cathepsin L4
NM_135544	ClpP	Caseinolytic protease proteolytic subunit
NM_001273403	ClpP	Caseinolytic protease proteolytic subunit
NM_001273404	Cand1	Cullin-associated and neddylation-dissociated 1
NM_135545	Cand1	Cullin-associated and neddylation-dissociated 1
NM_057330	pim	pimples
NM_001273405	pim	pimples
NM_135546	lft	lowfat
NM_001201846	lft	lowfat
NM_135547	CG5056	uncharacterized protein
NM_205957	rho-5	rhomboid-5
NM_001273406	CG33303	uncharacterized protein
NM_205958	CG33303	uncharacterized protein
NM_001273407	dpr19	defective proboscis extension response 19
NM_001273408	dpr19	defective proboscis extension response 19
NM_135548	dpr19	defective proboscis extension response 19
NM_001273409	gny	garnysstan
NM_135549	gny	garnysstan
NM_164918	CG5096	uncharacterized protein
NM_057449	Cdk1	Cyclin-dependent kinase 1
NM_078813	mRpS7	mitochondrial ribosomal protein S7
NM_001273410	mRpS7	mitochondrial ribosomal protein S7
NM_001273412	da	daughterless
NM_057841	da	daughterless
NM_001370036	da	daughterless
NM_001273411	da	daughterless
NM_001298874	Mdh1	Malate dehydrogenase 1
NM_135550	Mdh1	Malate dehydrogenase 1
NM_164922	Cnot4	CCR4-NOT transcription complex subunit 4
NM_164921	Cnot4	CCR4-NOT transcription complex subunit 4
NM_164923	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001201848	Cnot4	CCR4-NOT transcription complex subunit 4
NM_164919	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001273415	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001201847	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001273414	Cnot4	CCR4-NOT transcription complex subunit 4
NM_164920	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001273413	Cnot4	CCR4-NOT transcription complex subunit 4
NM_164924	Cnot4	CCR4-NOT transcription complex subunit 4
NM_001032066	LSm-4	Like Sm protein 4
NM_001201849	CG17768	uncharacterized protein
NM_001032065	CG17768	uncharacterized protein
NM_001273416	LSm-4	Like Sm protein 4
NM_001273417	Ir31a	Ionotropic receptor 31a
NM_164926	Ir31a	Ionotropic receptor 31a
NM_001273418	Ip259	Intronic Protein 259
NM_058031	Ip259	Intronic Protein 259
NM_057430	RpS27A	Ribosomal protein S27A
NM_135553	CG5355	uncharacterized protein
NM_001169465	Klp31E	Kinesin-like protein at 31E
NM_001169466	Klp31E	Kinesin-like protein at 31E
NM_135554	Klp31E	Kinesin-like protein at 31E
NM_001169464	Klp31E	Kinesin-like protein at 31E
NM_135555	RfC3	Replication factor C subunit 3
NM_001273419	pie	pineapple eye
NM_080001	pie	pineapple eye
NM_001201850	Wdfy2	WD repeat and FYVE domain containing 2
NM_135556	Wdfy2	WD repeat and FYVE domain containing 2
NM_001201851	SmB	Small ribonucleoprotein particle protein SmB
NM_057948	KdelR	KDEL receptor
NM_164927	KdelR	KDEL receptor
NM_164928	KdelR	KDEL receptor
NM_135557	CG5188	uncharacterized protein
NM_135558	Bug22	Basal body up regulated gene 22
NM_057540	TfIIB	Transcription factor IIB
NM_001273420	TfIIB	Transcription factor IIB
NM_135559	TBC1D16	TBC1 domain family member 16
NM_135560	holn1	hole-in-one
NM_058093	STUB1	STIP1 homology and U-box containing protein 1
NM_001169467	Nse4	Non-SMC element 4
NM_135561	Nse4	Non-SMC element 4
NM_001169468	loh	lonely heart
NM_135562	loh	lonely heart
NM_001201852	loh	lonely heart
NM_135563	LManI	Lysosomal alpha-mannosidase I
NM_001273421	LManI	Lysosomal alpha-mannosidase I
NM_164929	LManII	Lysosomal alpha-mannosidase II
NM_135564	LManII	Lysosomal alpha-mannosidase II
NM_164931	RluA-1	RluA pseudouridine synthase 1
NM_164930	RluA-1	RluA pseudouridine synthase 1
NM_164932	RluA-1	RluA pseudouridine synthase 1
NM_001273422	RluA-1	RluA pseudouridine synthase 1
NM_001201853	RluA-2	RluA pseudouridine synthase 2
NM_001273423	RluA-2	RluA pseudouridine synthase 2
NM_001201854	RluA-2	RluA pseudouridine synthase 2
NM_135567	RluA-2	RluA pseudouridine synthase 2
NM_001038806	CG6144	uncharacterized protein
NM_135570	CG6144	uncharacterized protein
NM_135571	CG13144	uncharacterized protein
NM_164933	Myo31DF	Myosin 31DF
NM_001201855	Myo31DF	Myosin 31DF
NM_078814	Myo31DF	Myosin 31DF
NM_001273424	CG6094	uncharacterized protein
NM_135572	CG6094	uncharacterized protein
NM_135573	CG7384	uncharacterized protein
NM_164934	Fatp1	Fatty acid transport protein 1
NM_001273425	Fatp1	Fatty acid transport protein 1
NM_001169469	Fatp1	Fatty acid transport protein 1
NM_079984	Fatp1	Fatty acid transport protein 1
NM_078815	Lrr47	Leucine-rich repeat 47
NM_001273426	Lrr47	Leucine-rich repeat 47
NM_001273427	Lip4	Lipase 4
NM_001201856	Lip4	Lipase 4
NM_135574	Lip4	Lipase 4
NM_135575	CG18301	uncharacterized protein
NM_135576	CG18302	uncharacterized protein
NM_164936	CG6138	uncharacterized protein
NM_135579	w-cup	world cup
NM_001201858	w-cup	world cup
NM_001103672	CG34160	uncharacterized protein
NM_001103673	CG34161	uncharacterized protein
NM_001169471	CG34161	uncharacterized protein
NM_001169470	CG34161	uncharacterized protein
NM_135581	CG7329	uncharacterized protein
NM_001273428	CG7329	uncharacterized protein
NM_164937	CG31872	uncharacterized protein
NM_001298877	CG31872	uncharacterized protein
NM_135584	CG18284	uncharacterized protein
NM_001298878	CG18284	uncharacterized protein
NM_135585	CG17097	uncharacterized protein
NM_135586	dbf	doublefault
NM_001298879	CG45690	uncharacterized protein
NM_164939	CG31871	uncharacterized protein
NM_001273429	CG17104	uncharacterized protein
NM_135589	CG17104	uncharacterized protein
NM_001298880	CG17104	uncharacterized protein
NM_135590	CG17105	uncharacterized protein
NM_001298881	CG17105	uncharacterized protein
NM_001273430	CG17107	uncharacterized protein
NM_135591	CG17107	uncharacterized protein
NM_001273431	CG17107	uncharacterized protein
NM_001201859	CG7299	uncharacterized protein
NM_135592	CG7299	uncharacterized protein
NM_001273432	CG7296	uncharacterized protein
NM_135593	CG7296	uncharacterized protein
NM_135594	CG7294	uncharacterized protein
NM_135595	CG17108	uncharacterized protein
NM_001201860	CG7300	uncharacterized protein
NM_135596	CG7300	uncharacterized protein
NM_078816	Lip1	Lipase 1
NM_001298882	Lip1	Lipase 1
NM_001298883	Lip2	Lipase 2
NM_079928	Lip2	Lipase 2
NM_135597	CG6415	uncharacterized protein
NM_001201861	CG6431	uncharacterized protein
NM_135598	CG6431	uncharacterized protein
NM_135599	CG6443	uncharacterized protein
NM_164941	CG17118	uncharacterized protein
NM_135600	EMC3	ER membrane protein complex subunit 3
NM_135601	Dpy-30L1	Dpy-30-like 1
NM_135602	Nup107	Nucleoporin 107kD
NM_135603	Vha16-5	Vacuolar H[+] ATPase 16kD subunit 5
NM_135604	CG12299	uncharacterized protein
NM_135605	CG6729	uncharacterized protein
NM_135607	CG6495	uncharacterized protein
NM_001273433	Ubc2	Ubiquitin conjugating enzyme 2
NM_164943	Ubc2	Ubiquitin conjugating enzyme 2
NM_057789	Ubc2	Ubiquitin conjugating enzyme 2
NM_001298885	Ubc2	Ubiquitin conjugating enzyme 2
NM_135608	CG6724	uncharacterized protein
NM_001273434	CG6724	uncharacterized protein
NM_001144341	CG17127	uncharacterized protein
NM_135609	CG17127	uncharacterized protein
NM_001144342	CG31869	uncharacterized protein
NM_164944	CG31869	uncharacterized protein
NM_001144343	CG31869	uncharacterized protein
NM_164945	CG31870	uncharacterized protein
NM_164947	CG31870	uncharacterized protein
NM_001298887	CG31870	uncharacterized protein
NM_001298886	CG31870	uncharacterized protein
NM_001032072	Nos	Nitric oxide synthase
NM_001032069	Nos	Nitric oxide synthase
NM_078817	Nos	Nitric oxide synthase
NM_135613	CG6508	uncharacterized protein
NM_135614	CG17134	uncharacterized protein
NM_135615	CG6700	uncharacterized protein
NM_001169473	CG6700	uncharacterized protein
NM_001038807	CG17140	uncharacterized protein
NM_001038808	CG17140	uncharacterized protein
NM_001038809	CG17139	uncharacterized protein
NM_135618	Porin2	Porin2
NM_001273435	Porin2	Porin2
NM_001259032	porin	porin
NM_134283	porin	porin
NM_001038810	porin	porin
NM_001273436	porin	porin
NM_057465	porin	porin
NM_001259033	SmydA-3	SET and MYND domain containing, arthropod-specific, member 3
NM_001273437	SmydA-3	SET and MYND domain containing, arthropod-specific, member 3
NM_135620	SmydA-3	SET and MYND domain containing, arthropod-specific, member 3
NM_058101	Dnz1	DNZDHHC/NEW1 zinc finger protein 11
NM_057988	aurB	aurora B
NM_058100	Stam	Signal transducing adaptor molecule
NM_135621	CG12517	uncharacterized protein
NM_001259034	CG14071	uncharacterized protein
NM_135622	CG14071	uncharacterized protein
NM_001298888	CG14071	uncharacterized protein
NM_001298889	CG14070	uncharacterized protein
NM_135623	CG14070	uncharacterized protein
NM_135624	CG7309	uncharacterized protein
NM_001298890	CG14069	uncharacterized protein
NM_135625	CG14069	uncharacterized protein
NM_001169474	dpr2	defective proboscis extension response 2
NM_001014480	dpr2	defective proboscis extension response 2
NM_001259036	CG14072	uncharacterized protein
NM_001259035	CG14072	uncharacterized protein
NM_135628	CG14072	uncharacterized protein
NM_176012	Tmem214	Transmembrane protein 214
NM_001298893	Tmem214	Transmembrane protein 214
NM_001298892	Tmem214	Transmembrane protein 214
NM_176011	Tmem214	Transmembrane protein 214
NM_176010	Tmem214	Transmembrane protein 214
NM_001298891	Tmem214	Transmembrane protein 214
NM_176009	Tmem214	Transmembrane protein 214
NM_135631	YL-1	YL-1
NM_001298894	YL-1	YL-1
NM_001273438	CG16743	uncharacterized protein
NM_135632	CG16743	uncharacterized protein
NM_080045	abo	abnormal oocyte
NM_001042889	ATPsynG	ATP synthase, subunit G
NM_143778	ATPsynG	ATP synthase, subunit G
NM_001042888	ATPsynG	ATP synthase, subunit G
NM_135633	SCAR	SCAR
NM_001259037	SCAR	SCAR
NM_001273440	SCAR	SCAR
NM_001259038	SCAR	SCAR
NM_001298895	SCAR	SCAR
NM_001273439	SCAR	SCAR
