raw_ids	SYMBOL	GENENAME
NM_005718	ARPC4	actin related protein 2/3 complex subunit 4
NM_001198780	ARPC4	actin related protein 2/3 complex subunit 4
NM_001351736	RPUSD3	RNA pseudouridine synthase D3
NM_001351738	RPUSD3	RNA pseudouridine synthase D3
NM_173659	RPUSD3	RNA pseudouridine synthase D3
NM_001351737	RPUSD3	RNA pseudouridine synthase D3
NM_001142547	RPUSD3	RNA pseudouridine synthase D3
NM_022094	CIDEC	cell death inducing DFFA like effector c
NM_001378491	CIDEC	cell death inducing DFFA like effector c
NM_001199623	CIDEC	cell death inducing DFFA like effector c
NM_001321142	CIDEC	cell death inducing DFFA like effector c
NM_001321143	CIDEC	cell death inducing DFFA like effector c
NM_001199551	CIDEC	cell death inducing DFFA like effector c
NM_001199552	CIDEC	cell death inducing DFFA like effector c
NM_001321144	CIDEC	cell death inducing DFFA like effector c
NM_032492	JAGN1	jagunal homolog 1
NM_001363890	JAGN1	jagunal homolog 1
NM_153483	IL17RE	interleukin 17 receptor E
NM_153481	IL17RE	interleukin 17 receptor E
NM_153480	IL17RE	interleukin 17 receptor E
NM_001193380	IL17RE	interleukin 17 receptor E
NM_001367279	IL17RC	interleukin 17 receptor C
NM_001410711	IL17RC	interleukin 17 receptor C
NM_001203265	IL17RC	interleukin 17 receptor C
NM_001367280	IL17RC	interleukin 17 receptor C
NM_032732	IL17RC	interleukin 17 receptor C
NM_001367278	IL17RC	interleukin 17 receptor C
NM_001203264	IL17RC	interleukin 17 receptor C
NM_001203263	IL17RC	interleukin 17 receptor C
NM_153460	IL17RC	interleukin 17 receptor C
NM_153461	IL17RC	interleukin 17 receptor C
NM_001374316	CRELD1	cysteine rich with EGF like domains 1
NM_001410713	CRELD1	cysteine rich with EGF like domains 1
NM_001374319	CRELD1	cysteine rich with EGF like domains 1
NM_001077415	CRELD1	cysteine rich with EGF like domains 1
NM_001031717	CRELD1	cysteine rich with EGF like domains 1
NM_001374317	CRELD1	cysteine rich with EGF like domains 1
NM_001374320	CRELD1	cysteine rich with EGF like domains 1
NM_015513	CRELD1	cysteine rich with EGF like domains 1
NM_001374318	CRELD1	cysteine rich with EGF like domains 1
NM_207351	PRRT3	proline rich transmembrane protein 3
NM_001318871	PRRT3	proline rich transmembrane protein 3
NM_001394674	EMC3	ER membrane protein complex subunit 3
NM_018447	EMC3	ER membrane protein complex subunit 3
NM_001374255	FANCD2	FA complementation group D2
NM_001164839	FANCD2OS	FANCD2 opposite strand
NM_018462	BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex
NM_198156	VHL	von Hippel-Lindau tumor suppressor
NM_000551	VHL	von Hippel-Lindau tumor suppressor
NM_001354723	VHL	von Hippel-Lindau tumor suppressor
NM_014760	TATDN2	TatD DNase domain containing 2
NM_016362	GHRL	ghrelin and obestatin prepropeptide
NM_001134941	GHRL	ghrelin and obestatin prepropeptide
NM_001302821	GHRL	ghrelin and obestatin prepropeptide
